step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
12676,23,12676,540.9262335300446,12745,17.8386719360847,261,23,0,6.828469476962312,13.624741554260254,0.0,0.0,0.010909887307691143,0.019198500000015883,0.0018609679495752273,0.040027823076923576,0.04164200000002438,0.0005535350658853803,0.0411452469999665,7,0.0026035730769207862,0.00502649999998539,0.0005264109122974118,,,,,,,,,
13367,24,13367,570.06960272789,13439,330.0936920092917,692,24,0,42.59007703514505,60.22756576538086,0.0,0.0,0.010798074240229869,0.01879750000000513,0.0019321773352047162,0.04002340969609202,0.041927899999905094,0.0006116173182163266,0.0413471899999081,32,0.0025065162083943867,0.004542900000046757,0.0004434889055179622,,,,,,,,,
13811,25,13811,589.2893152236938,13886,128.40496108915585,445,25,0,26.294216292433628,40.97016525268555,0.0,0.0,0.010902334459459113,0.016889900000023772,0.0019207385384983268,0.04003511013513591,0.04217109999990498,0.0006016958245879542,0.04140531200005512,20,0.002493464639639809,0.004013100000065606,0.00043659697739015295,,,,,,,,,
15959,26,15959,676.8020853996277,16037,1089.3393507016744,2149,26,0,45.057526170269604,64.51249694824219,0.0,0.0,0.01077342183426414,0.018346700000051896,0.001932246171736174,0.040013566945996226,0.04303539999989425,0.0005124934682476694,0.04108067099995765,33,0.002432771182496061,0.004525900000089678,0.00046080710228269293,,,,,,,,,
16360,27,16360,694.2875175476074,16441,36.716274814023194,402,27,0,8.997433661004608,22.919187545776367,0.0,0.0,0.01072054987531445,0.018451799999979812,0.0017499494143475073,0.040013649376561135,0.04625889999999799,0.0006755033541369296,0.041290699999990466,10,0.0024929778054856365,0.004263799999989715,0.000519653456443042,-43.58516311645508,-1.1518454551696777,0.023086141794919968,-2.6943411827087402,,,,,
16411,28,16411,697.7577302455902,16495,2.23758959746495,52,28,0,3.984856008769174,7.492306232452393,0.0,0.0,0.010106976470589033,0.01245049999999992,0.001091937166477719,0.040087811764708166,0.041157500000053915,0.0005097909366294049,0.04110650000001215,2,0.002468950980403629,0.0033962999999630483,0.00046448847528808476,,,,,,,,,
16460,29,16460,701.1159944534302,16547,1.9998992288038921,50,29,0,3.616937323573511,7.109129905700684,0.0,0.0,0.010595469387755322,0.0147225000000617,0.00167416097221428,0.04002638163265425,0.04141380000010031,0.0006385168949847612,0.04134496800006673,4,0.002519712244901136,0.0038299999999935608,0.0006010965172943851,-45.217288970947266,-1.4560106992721558,0.022788286209106445,-2.6149489879608154,,,,,
16707,30,16707,712.4206376075745,16797,0.1754013093418677,248,30,0,0.0591452071923648,0.3135727047920227,0.0,0.0,0.010147032388659693,0.01622840000004544,0.0015193010549208587,0.04004164574898602,0.04464270000005399,0.0006082534758033858,0.04120947800004387,6,0.0024809910931166868,0.004126400000018293,0.0004058596303117835,,,,,,,,,
17045,31,17045,727.3889019489288,17138,4.64497019934333,339,31,0,1.3428244971485885,10.586329460144043,0.0,0.0,0.010296243195264142,0.01683330000003025,0.0015781919188927746,0.04003251272189648,0.04160779999995157,0.0005282441168348738,0.041163692000046694,7,0.0025034269230724215,0.004234600000017963,0.0004552039082259676,,,,,,,,,
17106,32,17106,731.2611339092255,17202,3.505774179384463,62,32,0,5.0505535811666515,9.780011177062988,0.0,0.0,0.010743195081975828,0.01405330000000049,0.0014779157201555968,0.04001174098359905,0.04145449999998618,0.000645448463333203,0.041424919999985835,5,0.0024469016393521116,0.003674100000012004,0.0005318831106866361,,,,,,,,,
17165,33,17165,735.0628905296326,17264,3.055368401728063,60,33,0,4.818251639546361,9.946253776550293,0.0,0.0,0.010418455932203946,0.013391200000000936,0.0014090212392396458,0.04001688813557933,0.041546000000039385,0.0005672814275078481,0.041234307999982324,2,0.002371266101687008,0.003822100000093087,0.00048084297258241406,,,,,,,,,
17457,34,17457,748.1735923290253,17559,1.2181547615707111,293,34,0,0.35941015382666053,4.764492034912109,0.0,0.0,0.010103642465754105,0.0184011000000055,0.0014567547220407455,0.04004983527397053,0.041613299999994524,0.0005860268398973056,0.041292913000014544,14,0.0024678462328784133,0.003910099999984595,0.0004081104508448818,,,,,,,,,
17747,35,17747,761.2292442321777,17852,0.9940988566161927,291,35,0,0.29063494186616373,4.039284706115723,0.0,0.0,0.010374485517240436,0.01835679999999229,0.001747767408615944,0.040045134137933314,0.041631100000017796,0.0005644332301448323,0.041272044000046436,12,0.002508362758617452,0.0038448000000244065,0.0003936731458794856,,,,,,,,,
18581,36,18581,796.0755159854889,18689,352.18086356793225,835,36,0,37.144070833214855,56.450157165527344,0.0,0.0,0.01094041366906508,0.01818419999995058,0.0017167514530131197,0.04002369424460326,0.04235299999993458,0.0006259930883287945,0.041413341999991644,48,0.002549613189447516,0.005587200000036319,0.0005260311481675479,,,,,,,,,
18754,37,18754,804.4159114360809,18865,13.51631653732219,174,37,0,7.66342030922165,16.313045501708984,0.0,0.0,0.01088982947976021,0.017704900000012458,0.0017935116965481868,0.04001433930635605,0.041464900000050875,0.000534489461296196,0.0412887080000155,5,0.002562257225429155,0.00427789999992001,0.0004706638923420712,,,,,,,,,
19001,38,19001,815.7466130256653,19115,0.015022884348517555,248,38,0,0.0050544201361434156,0.017699161544442177,0.0,0.0,0.010500957489875689,0.015418500000009772,0.001536625882919907,0.04007358097165616,0.04429260000006252,0.0005899592388329274,0.04139767600001733,12,0.002522443724698035,0.004810499999962303,0.00047408394586199195,,,,,,,,,
19248,39,19248,827.0700449943542,19365,0.017228603453273986,248,39,0,0.005793293588325351,0.018537236377596855,0.0,0.0,0.010782276518217821,0.021555500000090433,0.0018459779131232998,0.04000018137651203,0.041642499999966276,0.0005444975478121433,0.041174193999997895,8,0.0025401202429197597,0.004432100000030914,0.0005037754472892027,,,,,,,,,
19495,40,19495,838.3864452838898,19615,0.016549136373405306,248,40,0,0.005565197251393505,0.02513785846531391,0.0,0.0,0.010243775303643973,0.016367000000059306,0.0013809500673185573,0.04000208380566729,0.041872699999998986,0.0005585850740968924,0.04123605400000315,7,0.0025245372469639604,0.004048199999942881,0.0004066078631810512,,,,,,,,,
19790,41,19790,851.6462621688843,19913,1.0396522210958,296,41,0,0.3004899109222901,3.572706937789917,0.0,0.0,0.010136026779658528,0.014380599999981314,0.0013512432287972678,0.0400407396610166,0.04204390000006697,0.0005789763494064258,0.0414125959999069,11,0.0024346633898260934,0.003939800000011928,0.000402437009473621,-42.968650817871094,-0.29371440410614014,0.02019660547375679,-2.9247310161590576,,,,,
20122,42,20122,866.3634097576141,20248,85.90191207198762,333,42,0,24.4800709466724,36.883079528808594,0.0,0.0,0.010592951204815914,0.017125499999906424,0.0017247042972392448,0.04002260331325719,0.04180399999995643,0.0006314125398645136,0.04141981700003157,19,0.002377042168673649,0.0037293999999974403,0.00039684288175289504,,,,,,,,,
20901,43,20901,899.0071868896484,21030,356.33283200764913,780,43,0,40.200231609381255,58.84016418457031,0.0,0.0,0.010725901283693,0.01972369999998591,0.001847214034815395,0.0400158874197682,0.04181610000000546,0.00053065035658806,0.041274912000001225,20,0.00245762464698203,0.004380800000035379,0.0004872073877727812,,,,,,,,,
22695,44,22695,972.3092167377472,22827,814.9191195690473,1795,44,0,39.92580783121576,66.65731048583984,0.0,0.0,0.01081359938684262,0.018899900000064918,0.0018230639761905659,0.040027561594203044,0.04268430000001899,0.000588395017854643,0.041373042000022904,58,0.0025615224080269075,0.005123799999978473,0.0005216291468840258,,,,,,,,,
23984,45,23984,1025.3927249908447,24119,545.8286747073921,1290,45,0,37.7269755071876,61.856327056884766,0.0,0.0,0.011049739487976438,0.017377099999976053,0.0018395986997506299,0.040020740341348816,0.04237290000003213,0.0006063186458905878,0.04136880400014888,49,0.0025394104732329712,0.0053291000000399436,0.0005246903636233278,,,,,,,,,
24704,46,24704,1055.6815729141235,24842,315.42666961470013,721,46,0,39.24075133173472,67.09255981445312,0.0,0.0,0.010558578055562231,0.01713659999995798,0.0015916631878056843,0.04004322666666553,0.041607399999975314,0.000581219593145811,0.041242389000096864,32,0.002431464305552645,0.003985300000067582,0.00044356372558571245,,,,,,,,,
26133,47,26133,1114.3484015464783,26274,734.6669970088877,1430,47,0,46.548234914302164,67.15229797363281,0.0,0.0,0.011086583904826284,0.16543189999993047,0.004538054006403105,0.040026247865638964,0.17201920000002247,0.0038272386438316613,0.041381632000111496,70,0.0026416782365288128,0.0056552999999439635,0.0006242348932995597,,,,,,,,,
26913,48,26913,1147.0225965976715,27057,354.1501361880971,781,48,0,39.26123643046523,60.622886657714844,0.0,0.0,0.011362494615383557,0.01783979999981966,0.0017331816051400493,0.04002709423077325,0.0416322000000946,0.0005907631564603033,0.04139509400008592,28,0.0028318084615397638,0.004767799999854105,0.0006253872356061308,,,,,,,,,
27507,49,27507,1172.229529619217,27654,211.713836640255,595,49,0,31.865314938670352,50.919742584228516,0.0,0.0,0.01074092390572891,0.018600499999820386,0.0019481521483843188,0.04003144141414573,0.042333300000109375,0.00057741876418727,0.04127199399995789,22,0.0024632139730651377,0.004528700000037134,0.000537519552900749,,,,,,,,,
28041,50,28041,1195.043454170227,28191,235.91003650633968,535,50,0,41.20919764657857,63.16783142089844,0.0,0.0,0.010591913108616562,0.017098699999905875,0.0018752672972816155,0.04002164831460797,0.04175729999997202,0.0005541204709089,0.041084279000015156,13,0.002378507677901942,0.004063300000098025,0.0004278182809759327,,,,,,,,,
29462,51,29462,1253.4328203201294,29615,759.0849419228983,1422,51,0,46.88338001540639,67.69525909423828,0.0,0.0,0.010420124912039115,0.019498200000043653,0.0017784877803209205,0.04003000126671415,0.04182459999992716,0.0005552422245777923,0.041307520000054866,42,0.0024878399014764984,0.004941800000096919,0.0004854869585040371,,,,,,,,,
29786,52,29786,1267.8382244110107,29942,35.75787580699924,325,52,0,10.923211255597595,23.128211975097656,0.0,0.0,0.010619024691362219,0.017362600000069506,0.0017227953804011297,0.0400346722222122,0.041393400000060865,0.000572192358028864,0.04126612299987755,14,0.00250850123457041,0.004221500000085143,0.00048578888113998825,,,,,,,,,
30033,53,30033,1279.163459777832,30192,0.005264060818137815,248,53,0,0.0017705477794152102,0.005150469485670328,0.0,0.0,0.010699836842110452,0.016330399999787915,0.0017288744775402632,0.04002965141700755,0.04195469999990564,0.0005805102894765789,0.041238826000071636,10,0.0025250813765203724,0.004547900000034133,0.0004818789408797132,,,,,,,,,
30423,54,30423,1296.179625749588,30585,1.4896197893295196,391,54,0,0.3240599875147675,4.957180500030518,0.0,0.0,0.011353964102560008,0.017081400000051872,0.0019213670836683032,0.04002698461538272,0.04223020000017641,0.0005905310789463146,0.04129754499989076,12,0.002468572307692249,0.004335599999876649,0.00038134844494930857,,,,,,,,,
30670,55,30670,1307.51202917099,30835,0.23697919692601455,248,55,0,0.07993887582110361,0.44251298904418945,0.0,0.0,0.011287998380566933,0.015409800000043106,0.0017456615188443634,0.040031878137657066,0.041547099999888815,0.000630011625889849,0.041507590000087476,17,0.002608808906891015,0.00407460000019455,0.0004968136850504529,-44.45074462890625,-1.4040569067001343,0.01879841834306717,-2.646690845489502,,,,,
30917,56,30917,1318.8327541351318,31085,0.22867183935385132,248,56,0,0.07700752400259878,0.28621891140937805,0.0,0.0,0.011075157085022635,0.01695719999997891,0.001780424390298651,0.040009296356281455,0.04154689999995753,0.0005514197497649486,0.04104910599996401,5,0.002425200404868593,0.005210300000044299,0.00043117850953939467,,,,,,,,,
31164,57,31164,1330.1436369419098,31335,0.25565853161669105,248,57,0,0.08614444608176727,0.7575029134750366,0.0,0.0,0.011013640485818195,0.016124399999853267,0.0015538618045819054,0.04000450080970379,0.04161890000000312,0.0005210288983106331,0.04111502000006112,5,0.0025058587044581005,0.004387499999893407,0.0004129954371206966,,,,,,,,,
31458,58,31458,1343.3048026561737,31632,0.7509417449275032,295,58,0,0.21520909873326705,3.1610374450683594,0.0,0.0,0.011844872448977476,0.020483699999886085,0.002040292743941848,0.04000101870749296,0.04154079999989335,0.0005373698001644225,0.04105977899991558,5,0.0025782850340200186,0.004514599999993152,0.0005213920729297821,,,,,,,,,
31725,59,31725,1355.4103627204895,31902,0.2770306645855672,268,59,0,0.08646095957721708,1.0542974472045898,0.0,0.0,0.011280206367045163,0.017613800000162882,0.0018615965593423217,0.04004032434456744,0.041872600000033344,0.0005635033156831198,0.041435642000114965,8,0.0025767348314651695,0.005566899999848829,0.00048578373844517783,,,,,,,,,
31972,60,31972,1366.71937251091,32152,0.15279567072230094,248,60,0,0.05147720698451233,0.4811857044696808,0.0,0.0,0.011254190688267501,0.016171100000065053,0.0016973792676970674,0.040003161133601035,0.04370110000013483,0.0006958131182286594,0.04150359200011735,14,0.0026272032388761557,0.005128300000023955,0.0005319767409156892,,,,,,,,,
32219,61,32219,1378.0479345321655,32402,0.14229463105937137,248,61,0,0.04792140991259892,0.43954065442085266,0.0,0.0,0.011030219838050788,0.01816929999995409,0.0018907035589058188,0.0400160518218589,0.04137970000010682,0.0005480273823544614,0.04114486199997827,9,0.0026242493927181683,0.004230499999948734,0.00045049092455643055,,,,,,,,,
32723,62,32723,1399.6733829975128,32909,3.103879444218732,505,62,0,0.5380125989446746,3.27131724357605,0.0,0.0,0.01129276567460256,0.020038900000145077,0.001810134049877782,0.04003247837302058,0.042011900000034075,0.0005472629840545741,0.04112871900006666,14,0.002540916666671617,0.004953600000135339,0.00046811016946639284,,,,,,,,,
35201,63,35201,1500.4290189743042,35390,1216.3362224286116,2479,63,0,42.92587570190379,66.35289001464844,0.0,0.0,0.01088170104923577,0.024645400000053996,0.0017924006950282353,0.040017702219532686,0.042300899999872854,0.0005876900435432239,0.041333385000014,87,0.002483298224375393,0.010276199999907476,0.0005340792929418131,,,,,,,,,
35877,64,35877,1528.9422769546509,36069,390.6992230230216,677,64,0,50.03994091532429,72.79718780517578,0.0,0.0,0.011917517159765363,0.02878459999988081,0.0025363009584902342,0.04003252455621228,0.04194400000005771,0.0006279260391638102,0.041416074999858665,34,0.0028445859467462428,0.014259400000128153,0.0011336516185001572,,,,,,,,,
36118,65,36118,1540.0061268806458,36313,28.54979707440724,242,65,0,12.18268884534162,23.82610511779785,0.0,0.0,0.011839598340252432,0.022836999999981344,0.0024751886044232425,0.04000645601659828,0.04178120000005947,0.0006320054728012539,0.04143080000008013,16,0.0032916726141061134,0.011533300000110103,0.001251933689203872,,,,,,,,,
38800,66,38800,1648.9719123840332,38998,1220.554844508455,2683,66,0,40.127840788319155,67.0278091430664,0.0,0.0,0.011148513944814614,0.018833500000027925,0.0018830179991297302,0.04002626394481801,0.04230019999999968,0.0005750646917357981,0.04134901199993465,98,0.002373119500371334,0.007824499999969703,0.00042276738399122044,-44.83331298828125,-0.555235743522644,0.017568640410900116,-2.8626205921173096,,,,,
39529,67,39529,1679.6104924678802,39730,405.6827030653541,730,67,0,50.61495436127529,72.4166488647461,0.0,0.0,0.010922834019200856,0.018957700000100886,0.0016457836217479006,0.04002674869685096,0.04186140000001615,0.0005558136033794956,0.04134717200007799,18,0.0023756521261952632,0.004145100000187085,0.0003877980652284986,,,,,,,,,
40514,68,40514,1720.525720834732,40718,395.52516297016405,986,68,0,35.3342875025186,65.15892028808594,0.0,0.0,0.01113598659897845,0.019184799999948154,0.0018335466182037806,0.040033172487307506,0.04194199999983539,0.0005718295547582039,0.04129275599995708,34,0.002497892284262829,0.009536300000036135,0.0006582371488057889,,,,,,,,,
42503,69,42503,1801.638189792633,42710,1037.4931535419387,1990,69,0,45.597951300021776,65.62540435791016,0.0,0.0,0.011181010356963917,0.14246099999991202,0.0034837064609092266,0.04001775153343263,0.14764279999985774,0.0027744316525256793,0.041228319999963785,62,0.0024722185017589967,0.004491700000016863,0.0004593786963130373,,,,,,,,,
42963,70,42963,1821.4712789058685,43173,194.380024053876,461,70,0,37.90038157222639,57.81178665161133,0.0,0.0,0.011037788695650464,0.01808359999995446,0.0019244342281170993,0.0400252471739162,0.04129060000013851,0.0004957331405305181,0.04105920400000741,6,0.002394592608697582,0.0043061999999736145,0.00040075948054879633,,,,,,,,,
46027,71,46027,1945.6732997894287,46240,1670.5827758353419,3065,71,0,47.147222779278316,73.15132904052734,0.0,0.0,0.010922512500003648,0.018241200000147728,0.0017870771684046624,0.040007963936029706,0.043453900000031354,0.0005664486364965263,0.0411592620000124,67,0.0023895512402099623,0.004582300000038231,0.0004128187286040956,,,,,132.359,,,,
47856,72,47856,2020.373078584671,48072,884.212041386089,1830,72,0,42.455619189310426,64.24092102050781,0.0,132.359,0.010875512684525612,0.01822819999983949,0.001862847424486459,0.04001860585019097,0.04249480000021322,0.0005600791213031128,0.04120574400001715,58,0.002398764789504545,0.004228499999953783,0.0003974954955949109,,,,,,,,,
49076,73,49076,2070.6836268901825,49295,727.1614581971708,1221,73,0,51.4953961336015,71.84149932861328,0.0,132.359,0.010690633852457677,0.017125300000088828,0.001662785263526472,0.04001768229508451,0.04184320000013031,0.0005726184326729641,0.0412288660000695,40,0.0024784585245770283,0.004304399999909947,0.0004007873892767576,,,,,,,,,
49290,74,49290,2080.677098274231,49512,31.787778248352993,215,74,0,14.050689091493625,22.958641052246094,0.0,132.359,0.010647525233646087,0.015992600000117818,0.0015878401160115787,0.040035577102807425,0.04131769999958124,0.0005342214113513926,0.04121001800010163,6,0.002506136915905198,0.0038386999999602267,0.0004204703656711725,-46.5310173034668,0.5921863317489624,0.016439221799373627,-3.1441502571105957,,,,,
50030,75,50030,2111.7624254226685,50255,356.07341864295086,741,75,0,41.711783767821125,66.82996368408203,0.0,132.359,0.010558823108112847,0.01698420000002443,0.0016634044345941975,0.040017228648650566,0.042431699999724515,0.000636454866373873,0.04166333899980146,26,0.0024103464864882315,0.003880499999922904,0.00045116103756013176,-48.393592834472656,1.016675353050232,0.01664707250893116,-3.248242139816284,,,,,
52384,76,52384,2207.572667360306,52612,1296.2443261667033,2355,76,0,47.8223754784899,67.76810455322266,0.0,132.359,0.010870381393378334,0.018051099999865983,0.0017214456334402558,0.04003585896346374,0.041971099999955186,0.0005694204202504,0.04125471599992125,92,0.002427462234501177,0.005019799999899988,0.0004105963503581575,,,,,,,,,
53175,77,53175,2240.701630115509,53406,359.69277263768066,792,77,0,39.19123383497157,66.05547332763672,0.0,132.359,0.010976104930470772,0.017771299999822077,0.0017478051413265378,0.04002300733249602,0.041718699999819364,0.0005433036547668138,0.04122441000022263,25,0.002406934386849818,0.004132399999889458,0.0004496866144354732,,,,,,,,,
53246,78,53246,2244.985514163971,53480,6.22626238365647,72,78,0,7.506861786975707,16.26484489440918,0.0,132.359,0.010971338028175012,0.01453300000002855,0.0015648528973358268,0.04002882816903238,0.04122120000010909,0.0005405324545697593,0.04112417999986064,4,0.0023060985915409975,0.0032759999999143474,0.00044795026465011526,,,,,,,,,
53313,79,53313,2249.0975184440613,53550,4.599548860865675,68,79,0,6.08606058413245,13.51672077178955,0.0,132.359,0.010681502985077184,0.014200900000105321,0.00159232858437634,0.040020858208962055,0.04099740000037855,0.0005439203827051868,0.04098624600008407,0,0.002425962686534624,0.0034542000003057183,0.0004096802145436785,,,,,,,,,
53491,80,53491,2257.620560646057,53731,41.48636787051363,179,80,0,19.876882709313037,36.81135940551758,0.0,132.359,0.010806867977525338,0.01450299999987692,0.0015891949572579044,0.040007182022463894,0.04437920000009399,0.000793467277923818,0.041843036999780446,8,0.002400475842710528,0.0035564999998314306,0.00042883387333752946,,,,,,,,,
55697,81,55697,2347.455016851425,55940,1234.9827993632437,2207,81,0,48.90429789376103,68.3830337524414,0.0,132.359,0.011094325158657933,0.1324984000002587,0.0031211036316614615,0.040028863735272285,0.13592119999975694,0.0023702820739104763,0.04149933000012424,97,0.0024956854034435135,0.005981899999824236,0.0004936344437574953,,,,,,,,,
