step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy
312355,967,312355,13894.137196779251,315256,0.008979106475368145,248,967,0,0.0030178447099564027,0.012242327444255352,0.0,0.0,0.009570233198393856,0.015033800000310293,0.0017694864936856022,0.04002026153842012,0.04134089999934076,0.0004938204247416683,0.04106971599900135,5,0.002369583400827043,0.0038359999998647254,0.0004912380836849784,,,,
312602,968,312602,13905.457846164703,315506,0.00839930902434122,248,968,0,0.0028235060993709693,0.009685867466032505,0.0,0.0,0.00936489514171869,0.015742900000986992,0.0017482601335209495,0.04002420364372023,0.04206770000018878,0.0005630910116493675,0.04117019599969353,4,0.0023418587044818514,0.0035511000005499227,0.0004288508442469889,,,,
312849,969,312849,13916.78554391861,315756,0.009355970652743911,248,969,0,0.00314540886158225,0.010309956967830658,0.0,0.0,0.009721370040483726,0.016088000000308966,0.002054173695028684,0.04003886275309143,0.04126949999954377,0.0005010859069850662,0.04101647400086222,3,0.00239161457483927,0.004294100001061452,0.00043659366635381835,,,,
313096,970,313096,13928.11285495758,316006,0.008741140340212271,248,970,0,0.002939599886098398,0.010555588640272617,0.0,0.0,0.010036428744997133,0.01663390000067011,0.0020125683182353037,0.04004438582991652,0.04166909999912605,0.0005272865724347579,0.041019876000245856,3,0.002437217004096059,0.004141499999605003,0.0003981232157201554,,,,
313343,971,313343,13939.462067604065,316256,0.00763895738537072,248,971,0,0.0025681714456779092,0.009573323652148247,0.0,0.0,0.009446895951474688,0.016062000000601984,0.0017929414695887513,0.040041888259181105,0.04140519999964454,0.0005074891672793858,0.0410858780000126,4,0.0023192684209435662,0.00401880000026722,0.00037675312584043396,,,,
313590,972,313590,13950.785746335983,316506,0.009293058071578006,248,972,0,0.003124047499436382,0.010298826731741428,0.0,0.0,0.009245241295517365,0.015258299999914016,0.0016273446583503785,0.040030579352209654,0.0413274000002275,0.0005213479184768487,0.04105248200088681,4,0.002374549797559482,0.0036398999982338864,0.0003797551992084561,-5154.025390625,0.4752328395843506,5.785557746887207,-2.7292728424072266
313837,973,313837,13962.096224784851,316756,0.008394953476259242,248,973,0,0.0028222713075768797,0.009869277477264404,0.0,0.0,0.009231062348137151,0.016126599999552127,0.0016333125916391396,0.0400108700405142,0.04169790000014473,0.0005334458763865668,0.041215239999182814,7,0.0022597433199046386,0.0033034999996743863,0.0003419960534824363,,,,
314084,974,314084,13973.431708097458,317006,0.008578409715542835,248,974,0,0.0028849806180768346,0.010560689494013786,0.0,0.0,0.009503366801604548,0.02440500000011525,0.002032602633712121,0.04003739149799217,0.042172800000116695,0.0005552633474789281,0.041236610000523796,6,0.002363864777265114,0.004244399999151938,0.000401258897199344,,,,
314331,975,314331,13984.750878095627,317256,0.008245205896091845,248,975,0,0.0027732645390759927,0.008350895717740059,0.0,0.0,0.008997573279365633,0.015229099999487516,0.0012910919585684595,0.04000037368420271,0.04144359999918379,0.0005281277166467143,0.041064230000338285,4,0.002308407287457548,0.003867299999910756,0.00037003377519500684,,,,
314578,976,314578,13996.066462516785,317506,0.008214334414739467,248,976,0,0.0027619069598234,0.009228810667991638,0.0,0.0,0.009844683400839086,0.016833800000313204,0.0021721844339049937,0.04000142469637581,0.041599500000302214,0.0005381535713087853,0.04121160800012149,6,0.0025282186233739723,0.003929499998776009,0.000527562271555311,,,,
314825,977,314825,14007.392557621002,317756,0.00899112559421747,248,977,0,0.003022708914203019,0.010193459689617157,0.0,0.0,0.009658212955526007,0.024694699999599834,0.002173779259039241,0.04001348340088327,0.04126859999996668,0.0004906057546339605,0.04100171200047043,3,0.002484287449399041,0.004160299999057315,0.0004815884367318685,,,,
315072,978,315072,14018.729167699814,318006,0.008947612380075073,248,978,0,0.0030075365866944212,0.01058128196746111,0.0,0.0,0.009513094736859549,0.016469900001538917,0.001915748261131851,0.04002687085023339,0.04116539999995439,0.0005053879582564651,0.0409888440008217,2,0.002450067611347704,0.004573299998810398,0.0004474691932021207,,,,
315319,979,315319,14030.06478357315,318256,0.009456854346215387,248,979,0,0.0031787250679166565,0.013077124021947384,0.0,0.0,0.009518996356315543,0.016704900001059286,0.0019920843852332818,0.040066748987913084,0.04177539999909641,0.0005097479582014347,0.04118107800022699,4,0.002417250607278599,0.003965899999457179,0.00043546368154077653,,,,
315566,980,315566,14041.38511133194,318506,0.008199048601246529,248,980,0,0.002755189830432139,0.00908589642494917,0.0,0.0,0.009696663157847217,0.016189700001632445,0.001950757406675207,0.040043512145784325,0.0412330999988626,0.000536716850791721,0.04116419599973597,6,0.002464204858344292,0.003707300000314717,0.0004282128812045603,,,,
315813,981,315813,14052.720288515091,318756,0.009383712027694573,248,981,0,0.003153961877321689,0.011691810563206673,0.0,0.0,0.009730545344119981,0.02170789999945555,0.0021851183598897476,0.04000346396770853,0.04109070000049542,0.00048004993107909953,0.04084374399983062,2,0.002407585829979484,0.003929799999241368,0.0004399184358925909,,,,
316060,982,316060,14064.033868789673,319006,0.00925664778422247,248,982,0,0.0031116830087417075,0.010611445643007755,0.0,0.0,0.009552192712561577,0.018359699999564327,0.0020674705977105,0.040004628744862256,0.041240800001105526,0.0005152712776513315,0.040989213999491764,3,0.002410104858279789,0.004059400000187452,0.00045936994022564284,-4586.162109375,0.5581902265548706,5.916840553283691,-2.686030387878418
316307,983,316307,14075.365564346313,319256,0.00945750944501756,248,983,0,0.0031794311635753875,0.009275946766138077,0.0,0.0,0.009939764372468372,0.015734900000097696,0.0020597537460154487,0.04004357246968108,0.04153340000084427,0.0005467783671780119,0.041419869999626824,10,0.0024956744938808622,0.0038430999993579462,0.0004769797015596049,,,,
316554,984,316554,14086.6896879673,319506,0.008978402932136403,248,984,0,0.0030176228440635194,0.010379335843026638,0.0,0.0,0.009509090688261347,0.01566150000144262,0.0019085002627442264,0.040024860323882076,0.041379199999937555,0.0005071744766522176,0.041038984000915664,5,0.0024616979757529,0.004189100000075996,0.0005009534712211632,,,,
316801,985,316801,14098.018213272095,319756,0.009003436262545343,248,985,0,0.0030267759251024298,0.010019968263804913,0.0,0.0,0.009702526315884287,0.016079200000604033,0.0021653531069581997,0.040043796356221274,0.04138100000091072,0.0005140822359610806,0.041063301999383836,6,0.002468258299655564,0.004106699998374097,0.00047625077139811634,,,,
317048,986,317048,14109.34829545021,320006,0.009125283761790982,248,986,0,0.003067299100591974,0.009180586785078049,0.0,0.0,0.010184312550557401,0.018273699999554083,0.0022867417675821204,0.04001266599192354,0.041345000001456356,0.0005525858404695756,0.04132071600004565,9,0.002452813360387264,0.003817200000412413,0.0004722559332733272,,,,
317295,987,317295,14120.670098781586,320256,0.00933580515583923,248,987,0,0.003137559833938271,0.010357811115682125,0.0,0.0,0.009548834817832384,0.01700669999991078,0.002041359785623646,0.04003816599202831,0.04159859999890614,0.00053868434332354,0.04114582199963479,7,0.0024566817813281793,0.004067600000780658,0.00048373532210843026,,,,
317542,988,317542,14131.990652561188,320506,0.008643528336009409,248,988,0,0.0029045666722213944,0.009573970921337605,0.0,0.0,0.009665604858279032,0.01580620000095223,0.0019677730518236408,0.039999261133637075,0.041430200000831974,0.0005398942173523669,0.04101527200004057,3,0.00235279190279316,0.0037908000012976117,0.0004198610800591864,,,,
317789,989,317789,14143.315951347351,320756,0.00819242758988636,248,989,0,0.002754261530548496,0.0113458801060915,0.0,0.0,0.009628452631490076,0.015316700000767014,0.0019064733646668227,0.04002317530366671,0.04117020000012417,0.0005330675895400083,0.04098694399908709,2,0.0024149886639088253,0.004271899999366724,0.0004435200817171544,,,,
318359,990,318359,14167.58991074562,321329,2.040787176711428,571,990,0,0.3243109427404002,1.97493314743042,0.0,0.0,0.009945619298228018,0.017493600000307197,0.002208545587783233,0.04002224280698181,0.04143649999969057,0.0004954349621677622,0.04106680300064909,8,0.0024669384210459326,0.0047236000009434065,0.0005282173334541018,,,,
318606,991,318606,14178.891215085983,321579,0.008173164921197436,248,991,0,0.0027480779663164867,0.009584343992173672,0.0,0.0,0.00956902267205857,0.016122799999720883,0.001974791612716284,0.04000784412946004,0.0413085999989562,0.0005176849497733798,0.041111172000491934,6,0.002369570850146282,0.003717300000062096,0.00044075166781175476,,,,
318853,992,318853,14190.22687125206,321829,0.007803334415937971,248,992,0,0.0026224721833357527,0.008073641918599606,0.0,0.0,0.010332717004048059,0.0209500000000844,0.002253061808422838,0.040001504048602886,0.04145779999998922,0.0005232231406681288,0.04104143199994723,3,0.002396614574978075,0.0038414000009652227,0.00046979898038697587,,,,
319100,993,319100,14201.539076566696,322079,0.008308990619504813,248,993,0,0.0027921888511393206,0.010226907208561897,0.0,0.0,0.009503901619499213,0.01612369999929797,0.002010282889728559,0.040002772469622444,0.041376999999556574,0.000508601159711401,0.04093285999959335,1,0.0023238214574301656,0.004085400001713424,0.0004370474160334909,-5571.58251953125,-0.5089542865753174,6.657421112060547,-3.268449306488037
319347,994,319347,14212.860163211823,322329,0.00857907239146962,248,994,0,0.002883145796336213,0.009166344068944454,0.0,0.0,0.009865568825991084,0.020181699999739067,0.002003173470029039,0.03999979068819385,0.041190500000084285,0.00047777864086834406,0.04087809999884485,2,0.002359610526232595,0.003916300000128103,0.0004318706249033642,,,,
319594,995,319594,14224.181066989899,322579,0.008405750050789668,248,995,0,0.002824611542036432,0.008630191907286644,0.0,0.0,0.010110221862397534,0.016149500001120032,0.0021391293517567544,0.04000215789466142,0.04118439999911061,0.0004843738451175502,0.04100990000064485,3,0.0023026161943709616,0.004032299999380484,0.0003839491613539062,,,,
319841,996,319841,14235.504117965698,322829,0.008235650642099837,248,996,0,0.0027673849416450756,0.011055518873035908,0.0,0.0,0.00932868299595306,0.016122199998790165,0.0017273795181658993,0.040005210931155714,0.04106099999989965,0.0005191932795185865,0.04098734999945009,2,0.0022459408907600474,0.003604700001233141,0.00036696503029515817,,,,
320088,997,320088,14246.832063913345,323079,0.007776891813406782,248,997,0,0.0026138222122338655,0.011244609020650387,0.0,0.0,0.00995467570847034,0.016808999998829677,0.0020940539925215244,0.040039159919063164,0.04174269999930402,0.0005699274836557641,0.04152946000045631,8,0.0023601044535915923,0.003977100001065992,0.00047173136882253135,,,,
320335,998,320335,14258.162582397461,323329,0.007749197988548696,248,998,0,0.0026042636579786042,0.008296968415379524,0.0,0.0,0.00983654453455028,0.01636529999996128,0.002065270332613247,0.04004397611330529,0.042235899998559034,0.0005774328253377763,0.041314384000252176,7,0.0023442230769712925,0.004015299999082345,0.0004928898580544074,,,,
320582,999,320582,14269.491778373718,323579,0.00757571249952928,248,999,0,0.0025467708955763937,0.007868656888604164,0.0,0.0,0.00988345425101856,0.016594300001088413,0.001999387143007794,0.04003746923076634,0.04172400000061316,0.0005416186553148245,0.04130798800018965,6,0.002342302024256422,0.00360989999899175,0.00044627193123024855,,,,
320829,1000,320829,14280.821090221405,323829,0.007550936301326983,248,1000,0,0.002537662701592302,0.009036079049110413,0.0,0.0,0.009869024291554907,0.018488800000341143,0.002029091826718573,0.040035213765259696,0.04103519999989658,0.000522796128141105,0.04101032600090548,4,0.0023457619432438997,0.0038217000001168344,0.00045085041795811255,,,,
321076,1001,321076,14292.14926815033,324079,0.00632966918129326,248,1001,0,0.0021269287248903692,0.01023960206657648,0.0,0.0,0.009365958704381084,0.015210999999908381,0.0016679278376456764,0.040010512955462915,0.04152140000041982,0.0005699747632264714,0.04118766999945365,10,0.00226836558700185,0.0037675000003218884,0.0003814950351135964,,,,
321323,1002,321323,14303.469590187073,324329,0.008338884591779287,248,1002,0,0.002802606475715067,0.008891090750694275,0.0,0.0,0.009412050607359649,0.015176799999608193,0.0017302275400352418,0.040019950202344196,0.04109409999909985,0.0004880887378275396,0.04099002999922959,2,0.002365212550659031,0.0045209999989310745,0.0004462757940777899,,,,
321570,1003,321570,14314.791642427444,324579,0.008325208108724003,248,1003,0,0.002797889087178778,0.009347690269351006,0.0,0.0,0.009426806477769074,0.015725399998700595,0.001845993606060711,0.040024856680137,0.041176199998517404,0.000513819355743898,0.04102836800029763,5,0.0022839137651346746,0.0037355999993451405,0.00048726450993893754,-5369.64892578125,0.9846230149269104,6.982844829559326,-2.493422746658325
321817,1004,321817,14326.120255708694,324829,0.007819984147074964,248,1004,0,0.0026285114220245894,0.008569757454097271,0.0,0.0,0.009725776518225095,0.015111299999261973,0.0019245042243311744,0.04001221781375346,0.04129080000166141,0.0004914629289106546,0.041032620000041785,3,0.00233016275301139,0.003875500000503962,0.0004618085858735805,,,,
322064,1005,322064,14337.450788259506,325079,0.007989591688944867,248,1005,0,0.002684977765408891,0.009685522876679897,0.0,0.0,0.010003761538372848,0.01584279999951832,0.002103683905257912,0.040052172469571636,0.04144160000032571,0.0005199487136832295,0.04125657799933833,6,0.0023422793521368375,0.003952899998694193,0.00040199581925732424,,,,
322311,1006,322311,14348.778892040253,325329,0.007591819160466009,248,1006,0,0.0025511859377964413,0.008073780685663223,0.0,0.0,0.009249000404835036,0.015304700000342564,0.0015923776283617986,0.04001521538455504,0.042119199999433476,0.0005225731820003264,0.04094995400038897,2,0.002342116194295858,0.003722699999343604,0.00040913409047415553,,,,
322558,1007,322558,14360.102032899857,325579,0.007054481515711543,248,1007,0,0.0023713946200645767,0.00865959096699953,0.0,0.0,0.009705368016224574,0.016291800000544754,0.0019916965726556254,0.04000448137657837,0.04168059999938123,0.0004912808156747796,0.04086187600019912,1,0.0023633429150304217,0.0035262000001239358,0.00038912562202127546,,,,
322805,1008,322805,14371.420194864273,325829,0.0073336979438424705,248,1008,0,0.0024658840302436147,0.009650829248130322,0.0,0.0,0.009436721052641123,0.016033300000344752,0.0017344242639677262,0.04000363279357204,0.041959500000302796,0.0005156685371620849,0.04096608799995011,2,0.0023194263157633186,0.004124000000956585,0.0004288376002755385,,,,
323052,1009,323052,14382.753875017166,326079,0.00859687560135848,248,1009,0,0.00289120130647432,0.010237700305879116,0.0,0.0,0.009964871255013474,0.016592300000411342,0.0022570790357767287,0.040039074493922716,0.04148910000003525,0.0005927390006670897,0.041125210000282096,9,0.0024747647773625866,0.004373200001282385,0.000570377039416834,,,,
323399,1010,323399,14398.088802576065,326429,0.2280021567912111,348,1010,0,0.05482648292745998,2.3436131477355957,0.0,0.0,0.010049430547579303,0.01971410000078322,0.0023836105344985825,0.04003250662817427,0.04162189999988186,0.0005327739316712416,0.04117372000018804,8,0.0024461864553452237,0.00420500000109314,0.0005413543640356211,,,,
323646,1011,323646,14409.416533470154,326679,0.007262471603261588,248,1011,0,0.002440640476672871,0.008662284351885319,0.0,0.0,0.00942236842099453,0.017550499998833402,0.0018813969404869535,0.04004309068820774,0.0413752000004024,0.00050277421750521,0.041141416000209576,5,0.00235851902837784,0.0039157999999588355,0.00048598132748727224,,,,
323893,1012,323893,14420.73781967163,326929,0.008836944249917489,248,1012,0,0.002970259375058137,0.011335461400449276,0.0,0.0,0.009593774088990554,0.015633200000593206,0.002074968747937602,0.04005323157896502,0.04152080000130809,0.0005486995572550933,0.0412326779997602,8,0.0024051259109844183,0.003974900000685011,0.0005111471682803761,,,,
324140,1013,324140,14432.075572490692,327179,0.007464433528157599,248,1013,0,0.0025097188833364445,0.00959937646985054,0.0,0.0,0.009859980566859015,0.015797500000189757,0.002058963213022332,0.0400258113360228,0.04174559999955818,0.0005052624477274372,0.040975210000397055,3,0.0024836299594996974,0.004002100000434439,0.0005487436308792844,-5930.888671875,-0.4707763195037842,7.856987476348877,-3.2283923625946045
324387,1014,324387,14443.392684221268,327429,0.008782646347021372,248,1014,0,0.002953725890414893,0.008922194130718708,0.0,0.0,0.009733132388631754,0.01689960000112478,0.002055204839093487,0.040037365587040435,0.041933500000595814,0.0005267055774097175,0.04128626000045187,5,0.002393208097148112,0.003683900000396534,0.0004387775393082271,,,,
324634,1015,324634,14454.726059913635,327679,0.00804434558993991,248,1015,0,0.0027044025637517352,0.009562679566442966,0.0,0.0,0.010234776518251304,0.017798599999878206,0.0022401325596285255,0.04003823481791835,0.04137580000133312,0.0005466879596293603,0.04124252000019624,9,0.002472353441298912,0.004143300000578165,0.0005760011849742415,,,,
324881,1016,324881,14466.062123060226,327929,0.008358275052374603,248,1016,0,0.0028091476228397486,0.009182829409837723,0.0,0.0,0.009641222672085153,0.016167800000403076,0.0019853707484795433,0.040043777732774434,0.04210360000070068,0.0005539519491141759,0.04125095399933343,7,0.0024099651822148795,0.0041661000013846206,0.00046634894571984277,,,,
325128,1017,325128,14477.388580799103,328179,0.008021385293105447,248,1017,0,0.0026962401093882245,0.009809556417167187,0.0,0.0,0.009424189878420574,0.016186700000616838,0.001980265959728989,0.040038566396732,0.04131689999849186,0.0005157470193834363,0.04107188799931464,5,0.0023963303643201954,0.004053900000144495,0.0004626770843408636,,,,
325375,1018,325375,14488.712264537811,328429,0.009274937171584785,248,1018,0,0.00311722011610982,0.010621228255331516,0.0,0.0,0.009445093117377661,0.01720219999879191,0.0019372175098922126,0.04000263967613475,0.04146180000134336,0.0005550268711282646,0.0410583100004078,4,0.0023774024291276373,0.004615099998773076,0.0004532068186662523,,,,
325622,1019,325622,14500.035772800446,328679,0.006877979494502449,248,1019,0,0.002311183829782925,0.008818347007036209,0.0,0.0,0.009672782591091392,0.01648890000069514,0.0020201077857408857,0.04000377570850591,0.04089679999924556,0.0004638367829481218,0.04078278599954501,0,0.0023622947368722646,0.004218900001433212,0.0004713612979977452,,,,
325869,1020,325869,14511.360766172409,328929,0.0092954012267444,248,1020,0,0.003123586816899103,0.010173853486776352,0.0,0.0,0.009640448583028222,0.016135099998791702,0.0019404445780705237,0.03999908056685975,0.04294859999936307,0.0005684535161718644,0.04122590399903856,5,0.0024842267206482715,0.004324399998949957,0.0005297982108913767,,,,
326116,1021,326116,14522.682625055313,329179,0.008678040576933227,248,1021,0,0.0029168940166146647,0.008772178553044796,0.0,0.0,0.009487958299676556,0.017353600000205915,0.001817050681255016,0.04004026639674488,0.041529300000547664,0.0005335998873139042,0.041085789999779083,4,0.002395959514180747,0.00408880000031786,0.00045755683190084587,,,,
326363,1022,326363,14534.015090942383,329429,0.008511339074483705,248,1022,0,0.0028601016611285177,0.00892990455031395,0.0,0.0,0.009804193117455033,0.019055200000366312,0.0020611215850556428,0.04003660283405803,0.04153000000042084,0.0005152034668688707,0.04132034399986878,7,0.0024545748987263877,0.004246000000421191,0.00044656263466075566,,,,
326610,1023,326610,14545.334890127182,329679,0.007885039641568562,248,1023,0,0.0026498533106273352,0.012163740582764149,0.0,0.0,0.009775080566763098,0.01633659999970405,0.002181128168374987,0.04000006720644864,0.041703200000483776,0.0005614316350311038,0.04127358200010349,4,0.0023873534412737155,0.005076999999801046,0.0004522413709272663,-6448.0654296875,-0.6131768226623535,8.111088752746582,-3.2929630279541016
326857,1024,326857,14556.646604537964,329929,0.008349258416893858,248,1024,0,0.002806933356300907,0.009463554248213768,0.0,0.0,0.009483038866363699,0.015836200000194367,0.0017484207425766535,0.040002017004041816,0.041311599999971804,0.0005078995349454125,0.04099370799947792,2,0.0022296898784739815,0.003096799999184441,0.0003051613544618244,,,,
327104,1025,327104,14567.977428913116,330179,0.007278742580157224,248,1025,0,0.0024463224639065073,0.009598152711987495,0.0,0.0,0.009343776113345952,0.015372699999716133,0.0018136184941968812,0.04002648704457389,0.04203090000009979,0.0005577936967924637,0.04116967600020871,4,0.002275318218579399,0.003650200000265613,0.0003094891759822366,,,,
327351,1026,327351,14579.300292253494,330429,0.007326652494847147,248,1026,0,0.002462335541182373,0.009020554833114147,0.0,0.0,0.009315345748950401,0.017209100000400213,0.0016872369464509755,0.040013990283423555,0.04262800000105926,0.000585760322720859,0.04119959800023935,5,0.0023143910931187413,0.0037883999993937323,0.00038841169430620093,,,,
327598,1027,327598,14590.638258695602,330679,0.008240668037328633,248,1027,0,0.0027708712872657588,0.010309681296348572,0.0,0.0,0.00930904979765253,0.015199999999822467,0.0017231904001847975,0.04003156680161704,0.04167619999861927,0.0005903199172726255,0.04121128600101656,12,0.0023341291497440526,0.0037150000007386552,0.0004070064676268367,,,,
327845,1028,327845,14601.965981006622,330929,0.009516564185358425,248,1028,0,0.0031980081651072985,0.010323175229132175,0.0,0.0,0.00911878299595871,0.017702700000882032,0.0017019785991275317,0.04002885425101937,0.04180540000015753,0.0005302026622009997,0.041005006000050345,4,0.002353395951424524,0.0033536999999341788,0.00037226510744375933,,,,
328092,1029,328092,14613.29755115509,331179,0.010413358549199017,248,1029,0,0.003499271329928888,0.012227109633386135,0.0,0.0,0.009149551821899339,0.015293200000087381,0.0016670818816601214,0.04004707570846826,0.04113610000058543,0.0005302052913925444,0.041050500001183536,5,0.0023249599190506265,0.0033496000014565652,0.0003171682542454766,,,,
328339,1030,328339,14624.620856761932,331429,0.007903718728016464,248,1030,0,0.0026564857487521238,0.010252817533910275,0.0,0.0,0.009811792307718788,0.01933159999862255,0.002031168942960646,0.04003904089060472,0.04118459999881452,0.0005104342206446939,0.041101418000216654,7,0.00234933724698156,0.004118300001209718,0.0003690889784724555,,,,
328586,1031,328586,14635.954274654388,331679,0.007820550399093216,248,1031,0,0.0026291149173366356,0.010213145986199379,0.0,0.0,0.009512678542554574,0.015508299999055453,0.0018336675467670325,0.04003355141700189,0.04119919999902777,0.0004841383384009386,0.041075028000195746,4,0.002320159514166751,0.0034878999995271442,0.0003821582953951795,,,,
328833,1032,328833,14647.282706737518,331929,0.0073368153378948475,248,1032,0,0.002467296327033123,0.009783610701560974,0.0,0.0,0.009173833603162634,0.01675470000009227,0.001711419267237622,0.040047498380430153,0.04113329999927373,0.0004899446829437224,0.04091124000005948,2,0.0023058995950844766,0.0035208999997848878,0.00034176815520406656,,,,
329080,1033,329080,14658.614660739899,332179,0.008402428443968272,248,1033,0,0.002825502519748801,0.009982715360820293,0.0,0.0,0.00957913886638936,0.014983200000642682,0.0018830974315323277,0.040042731983858215,0.041454199999861885,0.0005088570649450457,0.041032712000087485,4,0.0022990987853249364,0.004253200000675861,0.00039086360137716413,-6151.31640625,0.35295388102531433,8.652444839477539,-2.8364458084106445
329327,1034,329327,14669.947511672974,332429,0.00821409990564248,248,1034,0,0.0027615939381223963,0.009565052576363087,0.0,0.0,0.009289559514160684,0.019156500000462984,0.0017286226541411902,0.04004796275305552,0.04175500000019383,0.0005219557807621206,0.04128258200078562,5,0.0023650210527053927,0.003920699999071076,0.0004311458078663665,,,,
329574,1035,329574,14681.27185845375,332679,0.007767069394788415,248,1035,0,0.0026109304502413932,0.00809808261692524,0.0,0.0,0.009665388663987268,0.016236499999649823,0.0019989843693561365,0.040032214574916854,0.041221800000130315,0.0004878398695785946,0.04104889800029923,4,0.002345073684203525,0.0041209000009985175,0.000491440954005986,,,,
329821,1036,329821,14692.610390663147,332929,0.008424557685925524,248,1036,0,0.0028317015081894725,0.008691379800438881,0.0,0.0,0.009442487854250968,0.016913199999180506,0.0019018373890124956,0.04002493076922502,0.04121519999898737,0.00046944393056165383,0.04095175200043741,2,0.0023477773279465264,0.003761800000575022,0.0004545548363948726,,,,
330068,1037,330068,14703.932015180588,333179,0.007923874651309757,248,1037,0,0.002665319276627176,0.00840028002858162,0.0,0.0,0.009766463967658961,0.017302599999311497,0.002152854440983976,0.04003216923078078,0.041243300000132876,0.00048272547816435255,0.041045048000160025,4,0.0023306311740591105,0.0038621000003331574,0.0004448887302068623,,,,
330315,1038,330315,14715.255567073822,333429,0.009265835172198467,248,1038,0,0.0031159809507610796,0.010366220958530903,0.0,0.0,0.009535449392678709,0.015151999999943655,0.0018059523394316213,0.040024274898859576,0.04161029999886523,0.0005441466138998319,0.04122233200025221,8,0.0023352834007964113,0.0036473000000114553,0.0003883421176945048,,,,
330562,1039,330562,14726.5836186409,333679,0.007446466203831654,248,1039,0,0.0025036341576490104,0.012281951494514942,0.0,0.0,0.010140663562749331,0.01657859999977518,0.002046874696978795,0.04000367004044364,0.04161209999983839,0.0005633229879737061,0.041180148000275946,6,0.002367534008129148,0.0035701999986486044,0.00036728939613708703,,,,
330809,1040,330809,14737.907098054886,333929,0.009033894151387063,248,1040,0,0.0030374956610513992,0.011285549961030483,0.0,0.0,0.009994147368378314,0.016640199999528704,0.00206488208055997,0.04000466477728963,0.04158869999992021,0.0005578363045393709,0.04099727600081678,3,0.002462618623547697,0.003777200001422898,0.0004653191845145791,,,,
331056,1041,331056,14749.213960647583,334179,0.00970965072302926,248,1041,0,0.0032639591902719283,0.012151419185101986,0.0,0.0,0.009712774089067068,0.01750470000115456,0.0020160678846872244,0.04001094048579822,0.04117240000050515,0.000498940766095266,0.040935529999987924,1,0.002437725506170249,0.003946699998778058,0.000520994809296674,,,,
331303,1042,331303,14760.54957318306,334429,0.009384092636728293,248,1042,0,0.0031536402974809115,0.010414870455861092,0.0,0.0,0.009766139271245788,0.016243100000792765,0.002073680800722968,0.040029617408980984,0.041768600000068545,0.0005466684745250623,0.041331920000520765,9,0.0024776230769311806,0.004056200001286925,0.0005028260622839495,,,,
331550,1043,331550,14771.876620531082,334679,0.008855952191343237,248,1043,0,0.0029761875850688796,0.010010926052927971,0.0,0.0,0.009897559514179506,0.015651100000468432,0.002225204637959584,0.040018706882590425,0.04146940000100585,0.0004995708849495215,0.04105263399993419,4,0.0025245105263327324,0.004128300000957097,0.0005253600599736303,-7345.00244140625,-0.04009947180747986,8.004989624023438,-3.019278049468994
331797,1044,331797,14783.19825387001,334929,0.008291324995913372,248,1044,0,0.002786103186002536,0.011107249185442924,0.0,0.0,0.010401224696318014,0.020264700000552693,0.002501123023995709,0.04002602995953441,0.04155179999906977,0.0005483276381344867,0.04126354399937554,8,0.002614458704364982,0.009097899999687797,0.0007565370854408688,,,,
332044,1045,332044,14794.532418966293,335179,0.010320071312513415,248,1045,0,0.00346837685526313,0.010904243215918541,0.0,0.0,0.010022952226680483,0.01615760000095179,0.0021868708894849935,0.04004403522266208,0.04140769999867189,0.0004834084883288621,0.040930723999845216,2,0.002488580566748688,0.004179499999736436,0.0005151865875380492,,,,
332291,1046,332291,14805.857304096222,335429,0.008311937269560987,248,1046,0,0.002793566666432232,0.009594926610589027,0.0,0.0,0.009998376518211326,0.01630260000092676,0.002193299876567496,0.0400220137652052,0.04352889999972831,0.0006275848974082505,0.041232532001013164,5,0.002520652631530008,0.004434499998751562,0.000530374232835878,,,,
332538,1047,332538,14817.189526319504,335679,0.007920583622402964,248,1047,0,0.0026627910446252153,0.009517188183963299,0.0,0.0,0.010131562753084567,0.016109899999719346,0.0021726949368853312,0.04001719190282271,0.04187690000071598,0.0005385133141040143,0.041028890001070975,5,0.002447932388633254,0.0037984999999025604,0.00046827879303485033,,,,
332785,1048,332785,14828.51886343956,335929,0.0084361748444082,248,1048,0,0.002836134960533297,0.009771830402314663,0.0,0.0,0.009589742914974305,0.016849900001034257,0.0019503891197059165,0.04003984291508231,0.04188179999982822,0.0005245442636079531,0.04118916199939122,4,0.0024477348177736084,0.0038377999990188982,0.0004475681314089036,,,,
333032,1049,333032,14839.838598966599,336179,0.009076781983621067,248,1049,0,0.0030518392036502783,0.011390131898224354,0.0,0.0,0.009856449392710097,0.015914800000246032,0.0021462070384572806,0.04000370526311879,0.0412904000004346,0.0005109212160719932,0.04104831199940236,4,0.0024831040485407156,0.0039639000005990965,0.0004994033766896692,,,,
333271,1050,333271,14850.838361740112,336421,2.43026635577579,240,1050,0,0.9711715172395391,3.0270445346832275,0.0,0.0,0.010487722175742393,0.017061599999578902,0.0023397319230977066,0.04000368158998921,0.04124720000072557,0.0005163360993810692,0.04117501800028549,5,0.0026575891213222076,0.0046665000008943025,0.0006155254878122983,,,,
