step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
8275,16,8275,354.57408332824707,8323,99.82906098144728,426,16,0,24.18694349610085,47.388736724853516,0.0,0.0,0.01071645199999961,0.029266100000029382,0.002383591539120335,0.04003926988235194,0.04111950000003617,0.0004858729866332292,0.041010983999995004,5,0.0030021284705882114,0.020970000000033906,0.0015024172301247435,,,,,,,,,
8475,17,8475,364.00958824157715,8526,45.944893562484815,201,17,0,21.667898771658873,41.35496139526367,0.0,0.0,0.01061943249999956,0.022058700000002318,0.0020315840452926857,0.040049980499998694,0.041472899999973833,0.0005743893314361375,0.04135553799998604,8,0.00298877299999873,0.012903999999991811,0.0013539789668875974,,,,,,,,,
8879,18,8879,381.59095001220703,8933,151.0576210666127,405,18,0,33.254942329049136,50.93870162963867,0.0,0.0,0.01013599975247603,0.02748879999995779,0.0019544685443031577,0.04003790643564273,0.042066499999975804,0.0005095652374794916,0.0411313620000459,9,0.002977602722772095,0.010002499999984593,0.0011495748738383842,,,,,,,,,
9783,19,9783,419.2477674484253,9840,391.8916437367925,905,19,0,38.82576782575909,55.19902420043945,0.0,0.0,0.010118677323010637,0.11547179999996615,0.003958195188178539,0.040021841371680654,0.11934819999999036,0.003090903783443899,0.041068231000023735,10,0.002911384845133277,0.014893099999994774,0.001245845118226217,,,,,,,,,
9882,20,9882,424.6446282863617,9942,9.040632598682468,100,20,0,8.958585737379035,16.32178497314453,0.0,0.0,0.011127136363637474,0.020666500000004362,0.002500214622724175,0.040010387878791076,0.041625100000032944,0.0005533760796350802,0.040920577999995655,1,0.0030697666666702674,0.009366399999976238,0.0014575172731098435,,,,,,,,,
10037,21,10037,432.2647752761841,10100,15.897816940262766,156,21,0,11.084876651580904,24.101289749145508,0.0,0.0,0.009974603870970837,0.021361800000022413,0.0020372942909636068,0.04004848322580521,0.04098229999999603,0.0004108987054825212,0.0408764959999894,0,0.0030056322580670042,0.008937500000001819,0.0012820389517982102,,,,,,,,,
10127,22,10127,437.26536560058594,10193,6.379965028029808,91,22,0,6.065723355978492,15.845357894897461,0.0,0.0,0.009702705555555566,0.015752300000031028,0.00158611951500127,0.040027301111112794,0.04095690000002605,0.0004420727972987138,0.04090652599998123,0,0.002855108888886409,0.007750100000009752,0.0008684612514441291,,,,,,,,,
10186,23,10186,441.06380558013916,10255,3.457892810626049,60,23,0,5.304964552969128,10.512677192687988,0.0,0.0,0.010125345762709634,0.01694699999995919,0.0017201327602803268,0.040038218644065565,0.041277900000011414,0.00047259846484265717,0.04109821599999691,1,0.00298340338983153,0.007043100000032609,0.0009527680084677208,,,,,,,,,
10278,24,10278,446.1482012271881,10350,7.607256008060994,93,24,0,7.404571788878711,14.423746109008789,0.0,0.0,0.010405968478261972,0.015188100000045779,0.0016561404115632984,0.040049126086955766,0.04142450000000508,0.0005589054985220699,0.04129118499997958,4,0.002659602173912884,0.006017600000006951,0.0006636481329324617,,,,,,,,,
10418,25,10418,453.1507489681244,10493,5.857838074516443,141,25,0,3.9051616295481906,8.345398902893066,0.0,0.0,0.009759205714281701,0.018188300000019808,0.001792546366717344,0.040007707142858145,0.04099899999999934,0.00045836035412512587,0.04095761800000844,0,0.0028770985714252056,0.009034699999972418,0.0012783920101336374,,,,,,,,,
11098,26,11098,481.80465865135193,11176,299.91236425205784,681,26,0,38.9573025853953,53.81568145751953,0.0,0.0,0.010011907058821587,0.020832900000016252,0.0018166441849428877,0.040040775000000944,0.041530500000021675,0.00046571332363984824,0.041129870000032154,13,0.002900205735293953,0.013107300000001487,0.0011363571982882013,,,,,,,,,
11276,27,11276,490.35105180740356,11357,16.762164306587632,179,27,0,12.29307601277784,20.286928176879883,0.0,0.0,0.010057674157302268,0.019366499999989628,0.0017140677253841819,0.04003212134831446,0.04172890000000962,0.0004883038704361925,0.04144272300003422,4,0.0028825028089880596,0.013578799999947933,0.0014363847186367878,,,,,,,,,
11448,28,11448,498.62879371643066,11532,28.868264288810845,173,28,0,15.263394161368414,25.72494125366211,0.0,0.0,0.011449440697673625,0.02482919999999922,0.0028500741116214696,0.040036005813948485,0.041350500000021384,0.000532316941203628,0.04112300500000913,5,0.0027888348837166177,0.01575839999998152,0.0013677400346071725,,,,,,,,,
11559,29,11559,504.4747121334076,11646,13.679307505637176,112,29,0,10.814421568564805,18.61797523498535,0.0,0.0,0.00983415945945519,0.016083999999978005,0.0016109625612526698,0.040044500900896784,0.04227390000005471,0.0006263468971631394,0.04132981999997583,4,0.0032715360360410298,0.0186774000000014,0.0022315812433977527,,,,,,,,,
11622,30,11622,508.4058618545532,11712,3.3067284733905753,64,30,0,4.868264454591554,9.839947700500488,0.0,0.0,0.009933726984127495,0.014471899999989546,0.0016161473971446373,0.04004620634919767,0.04116360000000441,0.0004715956476503636,0.041090191999992386,2,0.0029779428571344627,0.009391199999981836,0.0012849872753077267,,,,,,,,,
11921,31,11921,521.8293564319611,12014,6.430401470790496,300,31,0,2.14656681300917,11.748046875,0.0,0.0,0.010558679264219765,0.025388700000007702,0.0023740526299828382,0.040065087290967936,0.04147279999995135,0.0005230286596064971,0.041284748000039145,9,0.0028699267558524,0.01296100000001843,0.0011444203484756203,,,,,,,,,
12314,32,12314,539.0069699287415,12410,82.98950200632618,394,32,0,20.299872075177394,38.500675201416016,0.0,0.0,0.010010134860047738,0.018932199999994737,0.001722818475161726,0.04004415903307869,0.0421844999999621,0.000575580934830613,0.04123685200005184,12,0.0028401743002513247,0.012478900000019166,0.0011775836768543981,,,,,,,,,
12639,33,12639,553.464106798172,12738,83.70513292782113,326,33,0,25.14753520790526,39.97565460205078,0.0,0.0,0.010575628923073474,0.02174379999996745,0.0020669339094847895,0.04006102676923617,0.04180719999999383,0.00058465171080504,0.04123767999999927,18,0.0028412535384593584,0.01024449999999888,0.0010587910723059105,,,,,,,,,
13148,34,13148,575.2518441677094,13250,218.6288233190189,510,34,0,37.08451293384492,54.615081787109375,0.0,0.0,0.010218983104125452,0.024880400000029113,0.0020936349601847833,0.040043930844793074,0.04148329999998168,0.0005670129471937529,0.04111817200002861,17,0.0029632905697456343,0.018121299999961593,0.0016147709431725082,,,,,,,,,
14063,35,14063,613.3505303859711,14168,402.0343107221315,916,35,0,39.911333405665516,60.220943450927734,0.0,0.0,0.010424435300546726,0.02267970000002606,0.002158077408209764,0.040037364699455145,0.04151579999995647,0.0004787721169695816,0.04112356000005548,22,0.0028529887431701763,0.01294370000005074,0.0012599568240060097,,,,,,,,,
14837,36,14837,645.7679705619812,14945,405.2290007131563,775,36,0,47.432696526212496,66.05931854248047,0.0,0.0,0.010681651162790138,0.024636900000018613,0.002321544294367848,0.04002297248061976,0.04182079999998223,0.0004830666814591003,0.04107538700001328,13,0.0028792877260972872,0.017303800000036063,0.0013096767936268104,,,,,,,,,
14970,37,14970,652.4947299957275,15081,11.471295499695998,134,37,0,10.19236339971166,16.269224166870117,0.0,0.0,0.010685709774438487,0.025958899999977803,0.0025871164114608966,0.0400367406015101,0.04130740000005062,0.0004905225901388353,0.04100787600000331,2,0.002872686466167251,0.010689599999977872,0.0013590186678291835,-31.44773292541504,-1.9832258224487305,0.0328856036067009,-2.4191884994506836,,,,,
15157,38,15157,661.3877990245819,15271,14.415163736363304,188,38,0,7.225391692624977,14.252771377563477,0.0,0.0,0.010676445989300332,0.02079229999992549,0.0023782569099128747,0.040042682887699806,0.041634599999952115,0.0005152083950118233,0.04118873799998482,4,0.002808334224598189,0.007703799999944749,0.0011668199072423415,,,,,,,,,
15553,39,15553,678.6588270664215,15670,158.67338087577073,397,39,0,36.91404873415328,52.55543518066406,0.0,0.0,0.010333031060605666,0.019295700000043325,0.001911800463093047,0.04003498005050802,0.04194309999991219,0.0005391887479234134,0.04117825499998844,10,0.003141119696970741,0.01358119999997598,0.001686606313152797,,,,,,,,,
15912,40,15912,694.4703757762909,16032,140.84658272839232,360,40,0,35.323697261701454,54.059364318847656,0.0,0.0,0.010401503342619058,0.02360289999990073,0.0023069358560558824,0.040044830919218406,0.04324750000000677,0.0006176307453224075,0.041248174000004384,12,0.0029980777158779472,0.012778400000001966,0.001395376228020406,,,,,,,,,
16013,41,16013,699.9423537254333,16136,7.620501669369088,102,41,0,7.567821737200789,16.640390396118164,0.0,0.0,0.01025328811881919,0.02849150000008649,0.0028989907187539775,0.04004198316830964,0.041497499999991305,0.0005314628709380969,0.041062099999976454,3,0.003004281188126886,0.008011600000031649,0.0012010661380836135,,,,,,,,,
16734,42,16734,730.2230694293976,16860,223.97372598527994,722,42,0,27.899590991024983,41.08137130737305,0.0,0.0,0.010185786685158855,0.021996400000034555,0.002024250194107766,0.04001702454923852,0.042906299999913244,0.0005878889155701172,0.04123301999995874,16,0.0030166669902919755,0.013384199999904922,0.0013390505929266187,,,,,,,,,
17958,43,17958,780.7090682983398,18087,585.0017459851626,1225,43,0,42.499584843368666,65.09788513183594,0.0,0.0,0.009946543709153082,0.02697980000004918,0.0019644502177163926,0.04004250890522886,0.04170290000001842,0.0004959278018219816,0.04110443200008035,22,0.0029584620915024816,0.013780499999938911,0.001328491949862816,,,,,,,,,
18823,44,18823,816.8027997016907,18955,420.2300531414003,866,44,0,42.383271008585226,60.55225372314453,0.0,0.0,0.009755049942194255,0.019815800000060335,0.0018264692440459554,0.04004152323699221,0.04297040000005836,0.0005239035577832469,0.04097897199998897,6,0.0029013032369960986,0.013314999999920474,0.0012162670179368795,,,,,,,,,
19000,45,19000,825.3031272888184,19135,30.035607039362667,178,45,0,17.388551447048044,27.82982635498047,0.0,0.0,0.009484908474573811,0.014348499999982778,0.0013077169828397462,0.04001382994350109,0.041056900000057794,0.0005432599659234049,0.04095180799994523,2,0.0031625485875727433,0.012170699999956014,0.0014096948793978715,-38.10673904418945,-0.7037004232406616,0.02502180077135563,-2.8092010021209717,,,,,
19917,46,19917,863.4776029586792,20055,342.9837144009264,918,46,0,34.08428716861015,54.409523010253906,0.0,0.0,0.009791555834241902,0.02674530000001596,0.002016374902020075,0.04002413020719515,0.04150250000009237,0.0005117837467122129,0.04109534000005624,19,0.0029243909487474047,0.01640080000004218,0.001356895243986086,,,,,,,,,
20504,47,20504,888.397075176239,20645,203.7706441627359,588,47,0,31.26305712149601,47.59054183959961,0.0,0.0,0.010374339352643938,0.037944199999969896,0.0025930663298315707,0.040033516524701995,0.04254209999999148,0.0005917202943636722,0.041253178000033586,26,0.0028742725724000507,0.013226899999949637,0.0013919223448591608,,,,,,,,,
22477,48,22477,968.8997752666473,22621,996.2912953783209,1974,48,0,45.415388731471346,61.90096664428711,0.0,0.0,0.010038305068423436,0.025903800000037336,0.002142311658305496,0.040037053928029295,0.04287309999995159,0.0005330293940040045,0.04121520400000918,46,0.002967906487582049,0.018035199999985707,0.0013705720925044826,,,,,,,,,
23022,49,23022,992.1700968742371,23169,40.89361120270384,546,49,0,7.433995870433789,22.545276641845703,0.0,0.0,0.01043940532110163,0.023498900000049616,0.0024172106979718274,0.04004218220184032,0.04954120000002149,0.0006891595347430878,0.04128945599999042,21,0.0031768741284411905,0.013255099999923914,0.0016117218557947961,,,,,,,,,
23578,50,23578,1015.8772604465485,23728,4.154709425666605,557,50,0,0.6540545501784093,7.437954902648926,0.0,0.0,0.01018364802157844,0.02590829999996913,0.0022285529679353716,0.040041697302163205,0.041502500000206055,0.0005259569678451331,0.04121637999999166,17,0.0029738253597102983,0.009111200000006647,0.0012446341327840321,,,,,,,,,
24492,51,24492,1053.9365420341492,24645,338.730192512524,915,51,0,33.88950828356501,54.41353988647461,0.0,0.0,0.009902671663019166,0.02442109999992681,0.002057097666966019,0.040041739606125705,0.04177419999996346,0.000521533261327769,0.04112236199995777,23,0.002901261159741495,0.016761099999939688,0.001338605468215269,,,,,,,,,
25108,52,25108,1080.0417807102203,25264,214.4660613824198,617,52,0,30.905776872707726,47.181034088134766,0.0,0.0,0.009920837337662757,0.024798500000088097,0.0020206434398155402,0.04006510827922172,0.050820200000089244,0.0007208368693328458,0.04130966000002445,25,0.002923427435062026,0.013575499999888052,0.0012744488609068908,,,,,,,,,
25730,53,25730,1106.5090625286102,25889,296.89524243645195,623,53,0,42.29711720223646,65.66165924072266,0.0,0.0,0.009768639067519111,0.025296900000057576,0.0019618160436647206,0.040055023151124254,0.045846500000152446,0.0005783381546313109,0.04109329999990905,13,0.002872525723466769,0.023256700000047204,0.001426544043301115,-37.26106262207031,1.704681634902954,0.02364007756114006,-3.45519757270813,,,,,
27965,54,27965,1197.5288059711456,28127,1091.0587794923626,2236,54,0,43.66015986463051,59.72492218017578,0.0,0.0,0.009896564205816362,0.02673319999985324,0.002022478767447434,0.0400400605369111,0.041800799999919036,0.0005350422940082109,0.041201556000173695,64,0.002992458791946892,0.013744000000087908,0.0013791059508192688,,,,,,,,,
29023,55,29023,1241.355765581131,29188,476.5031375460129,1059,55,0,39.800529895025164,64.4110107421875,0.0,0.0,0.010028598298677867,0.02436119999993025,0.002123464168350667,0.040037111909259994,0.04232049999995979,0.0005678291385940161,0.04123748400008935,31,0.0029541787334559323,0.02156480000007832,0.0015385567113342963,,,,,,,,,
30651,56,30651,1308.0279684066772,30819,809.4086536889796,1629,56,0,44.28179641946135,61.3681526184082,0.0,0.0,0.01014650528255564,0.03436220000003232,0.002269594144073007,0.04003512321867429,0.04795330000001741,0.0005625500761236186,0.04119737700009182,38,0.003029587469287693,0.018539199999850098,0.0014117913492613112,,,,,,,,,
31362,57,31362,1337.9467406272888,31533,300.10639975395117,712,57,0,38.628876336974166,59.696250915527344,0.0,0.0,0.010082920112515218,0.027043099999900733,0.0021628916521507797,0.040035887763718074,0.04299910000008822,0.0005823185110162165,0.041353490000028616,28,0.002807658790439073,0.01307160000010299,0.001145795691905238,,,,,,,,,
31444,58,31444,1342.6382358074188,31618,6.300324090270935,83,58,0,6.9877378905545475,16.96523666381836,0.0,0.0,0.009826523170733997,0.015002300000105606,0.00169778010581838,0.040004807317079276,0.04105869999989409,0.0005458184062827527,0.041017146999897704,2,0.0025413670731551045,0.005109199999878911,0.0005500788364894288,,,,,,,,,
33953,59,33953,1444.5645723342896,34130,1259.9708453232474,2510,59,0,44.58114735381928,67.05345153808594,0.0,0.0,0.00989660318852288,0.031039799999916795,0.0018803476936046413,0.04002228106815609,0.05001129999982368,0.0006024361387017165,0.04109608399994613,44,0.0028589063371859532,0.015229799999815441,0.0012218872315258114,,,,,141.126,,,,
34232,60,34232,1457.1668968200684,34412,6.7737880534938455,280,60,0,2.4602960556101348,10.64240550994873,0.0,141.126,0.01022304157705193,0.020438700000113386,0.0019876902562082225,0.040063892831535323,0.04171309999992445,0.0005792360152591903,0.04124018200006503,13,0.0029360781362025774,0.016942400000061753,0.0013471533271362558,,,,,,,,,
34316,61,34316,1461.9616839885712,34499,6.178841549319346,85,61,0,6.525560618304264,12.17943286895752,0.0,141.126,0.012067001190478962,0.021232299999837778,0.002714749161861514,0.04004904047618701,0.04185819999997875,0.0006720098622961311,0.041400620999897914,6,0.003377858333332521,0.02069050000000061,0.0024834227500565415,,,,,,,,,
34382,62,34382,1465.9961144924164,34568,2.9056169967060357,67,62,0,5.394831010861559,12.652634620666504,0.0,141.126,0.010258842424246777,0.017795700000078796,0.001664736542178344,0.040066322727274055,0.04105879999997342,0.0004898552951767344,0.041013755000005855,1,0.0028759590909017293,0.009571100000130173,0.001134864529893754,,,,,,,,,
35502,63,35502,1512.2771692276,35691,302.9422764539226,1121,63,0,24.652823797727244,54.638179779052734,0.0,141.126,0.01055615776785613,0.02421660000004522,0.0018892866794567795,0.04002568687499998,0.04162410000003547,0.00051778666880607,0.04112667300009661,19,0.0028844424107116345,0.012450199999875622,0.0011508221993077046,,,,,,,,,
35927,64,35927,1530.7567002773285,36119,18.130093340817073,426,64,0,4.147423154070805,23.06171226501465,0.0,141.126,0.010734787058825745,0.02141069999993306,0.002038201310606032,0.040050651294123406,0.042308999999931984,0.0005855910779315677,0.04139660000008916,18,0.003059984705883193,0.012162200000148005,0.0013756707828078095,,,,,,,,,
37104,65,37104,1579.3419201374054,37299,464.93590500381697,1178,65,0,35.43260029246355,66.30374908447266,0.0,141.126,0.010616138147829893,0.03050230000008014,0.002097910158002951,0.04003455488530237,0.041814599999952407,0.0005736775222790845,0.041315800000074884,42,0.0028779729821584725,0.013029400000050373,0.001110601976302728,,,,,,,,,
38692,66,38692,1644.3648798465729,38890,823.7674681068113,1589,66,0,46.51832242187434,67.0635986328125,0.0,141.126,0.010732597732998722,0.12368710000009742,0.0034806263657729177,0.04003314042821202,0.12738960000001498,0.002586804334107142,0.04115901199990958,43,0.0029813096977354906,0.014241099999935614,0.001163824720889397,,,,,,,,,
39856,67,39856,1692.4470963478088,40057,347.2942074249394,1165,67,0,27.506907318403062,57.40585708618164,0.0,141.126,0.010070847079038922,0.026586100000031365,0.0019509609827458134,0.040037260652922735,0.042030100000147286,0.0005245176214907821,0.041157925999948476,29,0.00276783041236952,0.013797300000078394,0.0010225253566977402,,,,,,,,,
41439,68,41439,1757.3128304481506,41643,801.8959763964756,1584,68,0,44.673853734895474,67.10186767578125,0.0,141.126,0.0101303729627292,0.026633799999899566,0.001987660132373545,0.04003090922299345,0.04208240000002661,0.0005476515802900447,0.04118136999991293,40,0.002865312760580304,0.01550150000002759,0.0011921636649805292,,,,,,,,,
42182,69,42182,1788.4983389377594,42389,407.45474038362914,744,69,0,47.995290906388284,66.9991226196289,0.0,141.126,0.010530455047106703,0.023122400000147536,0.0020189374156643243,0.040031380349931735,0.04177879999997458,0.0005608611578431003,0.041340878000105476,24,0.0028898936742900666,0.016269799999918177,0.0012493757060221525,,,,,,,,,
42485,70,42485,1802.0611515045166,42695,1.389358215215868,304,70,0,0.3912975397864724,3.7398927211761475,0.0,141.126,0.010567743894390264,0.02429970000002868,0.002345833447144089,0.040041387788777395,0.04157240000017737,0.0005057616536014473,0.04106710599999588,8,0.002920225742569204,0.013744899999892368,0.0013225565405572998,,,,,,,,,
42774,71,42774,1815.068025112152,42987,0.7872735827576953,290,71,0,0.22998583754845733,2.5595812797546387,0.0,141.126,0.01042146020760219,0.02898419999996804,0.002176150496243296,0.040042818685120676,0.04168860000004315,0.000544413835818849,0.04107951600000888,9,0.002838035294113938,0.007977199999913864,0.0009627211341895644,,,,,,,,,
43060,72,43060,1827.9522063732147,43276,0.6398707693415822,287,72,0,0.18883842127138054,2.1559674739837646,0.0,141.126,0.01122540174824471,0.02348830000005364,0.0024943568125763635,0.0400022545454624,0.04136279999988801,0.0005412715290948915,0.041194790000156446,6,0.0030892395104872177,0.014145799999823794,0.0014094084750406997,-42.710628509521484,0.6125407218933105,0.021175455302000046,-3.1588964462280273,,,,,
43344,73,43344,1840.7536597251892,43563,0.6972427599717247,285,73,0,0.2074446546391731,2.744168758392334,0.0,141.126,0.010738549647891284,0.023513099999945553,0.002207142310260833,0.04004753450703822,0.04190289999996821,0.0006147712221448594,0.04146481800003813,17,0.0030422052816880163,0.009730799999942974,0.0014182372717106656,,,,,,,,,
43627,74,43627,1853.4985144138336,43849,0.6200340705645241,284,74,0,0.1851086314570021,2.381772994995117,0.0,141.126,0.010117394346297688,0.030218099999956394,0.0022492796849935084,0.040052529328622674,0.041879899999912595,0.0005326085983398355,0.04114925999999287,8,0.003006251943473027,0.017522900000130903,0.0015828360420405009,,,,,,,,,
43842,75,43842,1863.5025737285614,44067,14.844981902621546,216,75,0,8.51239967069705,27.92918586730957,0.0,141.126,0.010399264651163701,0.01778229999990799,0.0020345645692921312,0.0400134618604646,0.04121190000000752,0.0005133183704297431,0.04111243199996352,4,0.002856133953487505,0.015372800000022835,0.0013103132381192635,,,,,,,,,
44280,76,44280,1882.4516525268555,44508,13.428729476311169,439,76,0,3.026516984680044,13.567217826843262,0.0,141.126,0.010769833789959816,0.022600399999873844,0.0019204883427987192,0.04003490570776339,0.04177310000000034,0.0005590138609673497,0.04113274700005377,14,0.0029089767123320585,0.012395700000070065,0.0010056648572132774,-45.294673919677734,-1.561591625213623,0.022165929898619652,-2.5900425910949707,,,,,
44527,77,44527,1893.767147064209,44758,0.006269450220803223,248,77,0,0.002106776103016361,0.005507114343345165,0.0,141.126,0.010655385020230905,0.030786199999965902,0.002486148881719681,0.04005678744939131,0.04181649999986803,0.0005935632567864818,0.04148997400006465,15,0.0027988348178187078,0.008535300000175994,0.0010249461751112665,,,,,,,,,
44774,78,44774,1905.0609486103058,45008,0.006190637637802242,248,78,0,0.0020808457876785634,0.006121939513832331,0.0,141.126,0.01059146518217847,0.018298500000128115,0.0018875609732860138,0.04001157570850012,0.04159579999986818,0.0005582592734083985,0.0410448540000516,7,0.0029769761133519776,0.009686899999906018,0.0011787096026317828,,,,,,,,,
45021,79,45021,1916.3728187084198,45258,0.006151238534541713,248,79,0,0.0020670003850902447,0.00626734271645546,0.0,141.126,0.010632793522265885,0.023323900000150388,0.0021705439228679162,0.0400054502024312,0.0423803000001044,0.0005971757388458476,0.04119030199997724,7,0.0027436352226754843,0.011580500000036409,0.0011342736271049555,,,,,,,,,
46972,80,46972,1995.9484724998474,47212,878.9913853905625,1952,80,0,39.86977507702365,68.71717071533203,0.0,141.126,0.010259800563814106,0.2660769000001437,0.006049317454407091,0.040031352998461694,0.2703701000000365,0.005532487952994066,0.041245249999974476,51,0.0027519052793448804,0.013432700000066689,0.0011423260347478486,,,,,,,,,
48365,81,48365,2053.174123764038,48608,749.2625452520174,1394,81,0,47.31501552263711,69.49545288085938,0.0,141.126,0.010115224838474627,0.024470500000006723,0.0019314170173686915,0.04002517552046335,0.04173709999986386,0.0005233692574340037,0.041067564000059065,24,0.0028451229720030434,0.011697899999944639,0.0011165122374343077,,,,,,,,,
49188,82,49188,2087.572534561157,49434,356.76628195838657,824,82,0,38.475515125976315,63.853118896484375,0.0,141.126,0.009928679100841983,0.021278199999869685,0.0018784699318476533,0.04002450583232145,0.041882799999712006,0.0005406037377904774,0.04123402000008355,22,0.002809531713240619,0.011552099999789789,0.0012552925457174804,,,,,,,,,
