ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
29,112,11646,0,13.679307505637176,10.814421568564805,18.61797523498535,0.0,0.0,,,,,
30,64,11712,0,3.3067284733905753,4.868264454591554,9.839947700500488,0.0,0.0,,,,,
31,300,12014,0,6.430401470790496,2.14656681300917,11.748046875,0.0,0.0,,,,,
32,394,12410,0,82.98950200632618,20.299872075177394,38.500675201416016,0.0,0.0,,,,,
33,326,12738,0,83.70513292782113,25.14753520790526,39.97565460205078,0.0,0.0,,,,,
34,510,13250,0,218.6288233190189,37.08451293384492,54.615081787109375,0.0,0.0,,,,,
35,916,14168,0,402.0343107221315,39.911333405665516,60.220943450927734,0.0,0.0,,,,,
36,775,14945,0,405.2290007131563,47.432696526212496,66.05931854248047,0.0,0.0,,,,,
37,134,15081,0,11.471295499695998,10.19236339971166,16.269224166870117,0.0,0.0,,,,,
38,188,15271,0,14.415163736363304,7.225391692624977,14.252771377563477,0.0,0.0,,,,,
39,397,15670,0,158.67338087577073,36.91404873415328,52.55543518066406,0.0,0.0,,,,,
40,360,16032,0,140.84658272839232,35.323697261701454,54.059364318847656,0.0,0.0,,,,,
41,102,16136,0,7.620501669369088,7.567821737200789,16.640390396118164,0.0,0.0,,,,,
42,722,16860,0,223.97372598527994,27.899590991024983,41.08137130737305,0.0,0.0,,,,,
43,1225,18087,0,585.0017459851626,42.499584843368666,65.09788513183594,0.0,0.0,,,,,
44,866,18955,0,420.2300531414003,42.383271008585226,60.55225372314453,0.0,0.0,,,,,
45,178,19135,0,30.035607039362667,17.388551447048044,27.82982635498047,0.0,0.0,,,,,
46,918,20055,0,342.9837144009264,34.08428716861015,54.409523010253906,0.0,0.0,,,,,
47,588,20645,0,203.7706441627359,31.26305712149601,47.59054183959961,0.0,0.0,,,,,
48,1974,22621,0,996.2912953783209,45.415388731471346,61.90096664428711,0.0,0.0,,,,,
49,546,23169,0,40.89361120270384,7.433995870433789,22.545276641845703,0.0,0.0,,,,,
50,557,23728,0,4.154709425666605,0.6540545501784093,7.437954902648926,0.0,0.0,,,,,
51,915,24645,0,338.730192512524,33.88950828356501,54.41353988647461,0.0,0.0,,,,,
52,617,25264,0,214.4660613824198,30.905776872707726,47.181034088134766,0.0,0.0,,,,,
53,623,25889,0,296.89524243645195,42.29711720223646,65.66165924072266,0.0,0.0,,,,,
54,2236,28127,0,1091.0587794923626,43.66015986463051,59.72492218017578,0.0,0.0,,,,,
55,1059,29188,0,476.5031375460129,39.800529895025164,64.4110107421875,0.0,0.0,,,,,
56,1629,30819,0,809.4086536889796,44.28179641946135,61.3681526184082,0.0,0.0,,,,,
57,712,31533,0,300.10639975395117,38.628876336974166,59.696250915527344,0.0,0.0,,,,,
58,83,31618,0,6.300324090270935,6.9877378905545475,16.96523666381836,0.0,0.0,,,,,
59,2510,34130,0,1259.9708453232474,44.58114735381928,67.05345153808594,0.0,0.0,141.126,,,,
60,280,34412,0,6.7737880534938455,2.4602960556101348,10.64240550994873,0.0,141.126,,,,,
61,85,34499,0,6.178841549319346,6.525560618304264,12.17943286895752,0.0,141.126,,,,,
62,67,34568,0,2.9056169967060357,5.394831010861559,12.652634620666504,0.0,141.126,,,,,
63,1121,35691,0,302.9422764539226,24.652823797727244,54.638179779052734,0.0,141.126,,,,,
64,426,36119,0,18.130093340817073,4.147423154070805,23.06171226501465,0.0,141.126,,,,,
65,1178,37299,0,464.93590500381697,35.43260029246355,66.30374908447266,0.0,141.126,,,,,
66,1589,38890,0,823.7674681068113,46.51832242187434,67.0635986328125,0.0,141.126,,,,,
67,1165,40057,0,347.2942074249394,27.506907318403062,57.40585708618164,0.0,141.126,,,,,
68,1584,41643,0,801.8959763964756,44.673853734895474,67.10186767578125,0.0,141.126,,,,,
69,744,42389,0,407.45474038362914,47.995290906388284,66.9991226196289,0.0,141.126,,,,,
70,304,42695,0,1.389358215215868,0.3912975397864724,3.7398927211761475,0.0,141.126,,,,,
71,290,42987,0,0.7872735827576953,0.22998583754845733,2.5595812797546387,0.0,141.126,,,,,
72,287,43276,0,0.6398707693415822,0.18883842127138054,2.1559674739837646,0.0,141.126,,,,,
73,285,43563,0,0.6972427599717247,0.2074446546391731,2.744168758392334,0.0,141.126,,,,,
74,284,43849,0,0.6200340705645241,0.1851086314570021,2.381772994995117,0.0,141.126,,,,,
75,216,44067,0,14.844981902621546,8.51239967069705,27.92918586730957,0.0,141.126,,,,,
76,439,44508,0,13.428729476311169,3.026516984680044,13.567217826843262,0.0,141.126,,,,,
77,248,44758,0,0.006269450220803223,0.002106776103016361,0.005507114343345165,0.0,141.126,,,,,
78,248,45008,0,0.006190637637802242,0.0020808457876785634,0.006121939513832331,0.0,141.126,,,,,
79,248,45258,0,0.006151238534541713,0.0020670003850902447,0.00626734271645546,0.0,141.126,,,,,
80,1952,47212,0,878.9913853905625,39.86977507702365,68.71717071533203,0.0,141.126,,,,,
81,1394,48608,0,749.2625452520174,47.31501552263711,69.49545288085938,0.0,141.126,,,,,
82,824,49434,0,356.76628195838657,38.475515125976315,63.853118896484375,0.0,141.126,,,,,
83,1629,51065,0,846.8961513106358,45.3135979178046,69.12262725830078,0.0,141.126,,,,,
84,778,51845,0,231.9661677611966,29.74389529571995,59.557273864746094,0.0,141.126,,,,,
85,550,52397,0,200.45916594718324,33.14044423294508,55.31326675415039,0.0,141.126,,,,,
86,3783,56182,0,2006.2829401798335,46.33415991973581,72.00194549560547,0.0,141.126,886.311,,,,
87,2346,58530,0,1283.4251789753616,47.904289144943135,71.5813217163086,0.0,886.311,,,,,
88,669,59201,0,331.81898211119284,44.052170619810546,66.84856414794922,0.0,886.311,,,,,
89,3106,62309,0,1632.097986988415,46.030903131693705,71.21373748779297,0.0,886.311,,,,,
90,2496,64807,0,1298.1436312569272,46.19278492893901,71.67357635498047,0.0,886.311,379.453,,,,
91,3064,67873,0,1633.41445558009,46.91225223259498,71.55369567871094,0.0,379.453,125.38,,,,
92,726,68601,0,351.9129402169803,41.91478322006245,64.93208312988281,0.0,125.38,,,,,
93,610,69213,0,233.656568573146,33.72683203018644,46.77753829956055,0.0,125.38,,,,,
94,1140,70355,0,631.7842364934718,48.43058569187976,68.93707275390625,0.0,125.38,,,,,
95,3160,73517,0,1637.6973199011272,45.808034225715076,69.67609405517578,0.0,125.38,,,,,
96,809,74328,0,420.747916423549,45.33587558611788,67.15359497070312,0.0,125.38,,,,,
97,708,75038,0,351.1858041826356,42.982684366659875,64.77530670166016,0.0,125.38,,,,,
98,3286,78326,0,1742.7371814366252,46.16441499402183,71.37789154052734,0.0,125.38,,,,,
99,2854,81182,0,1562.9090916879973,47.44867075293806,70.40381622314453,0.0,125.38,,,,,
100,3063,84247,0,1661.9401027536521,47.182561253430585,70.77899169921875,0.0,125.38,,,,,
101,3070,87319,0,1650.0891439144239,46.78888325162993,69.2862777709961,0.0,125.38,,,,,
102,5975,93296,0,3290.6672006485114,47.92792891714899,69.7074203491211,1005.846,125.38,1005.846,,,,
103,1054,94352,0,527.1917647877436,43.50368941474149,69.74308013916016,1005.846,1005.846,,,,,
104,4305,98659,0,2410.6669121489285,48.60373665638099,70.18174743652344,247.536,1005.846,247.536,,,,
105,655,99316,0,4.78265391365731,0.7819952574704964,6.708885192871094,247.536,247.536,,,,,
106,160,99478,0,13.10322149926358,8.615246417459275,14.508426666259766,247.536,247.536,,,,,
107,1828,101308,0,912.648695443168,43.92998538566453,68.70006561279297,247.536,247.536,,,,,
108,1982,103292,0,1082.2688139341633,47.49270145604606,67.29969787597656,247.536,247.536,,,,,
109,1103,104397,0,537.1699831973856,42.88861678013555,69.97590637207031,247.536,247.536,,,,,
110,2031,106430,0,1116.269714267797,47.5393077244215,69.3167953491211,247.536,247.536,,,,,
111,2395,108827,0,1319.4700385742726,47.65294957966996,69.9372329711914,247.536,247.536,,,,,
112,9606,118435,0,5347.458074339427,48.06943343012605,70.24586486816406,118.851,118.851,119.016,247.536,532.678,,
113,8970,127407,0,5004.448274922911,48.10155530526944,70.00787353515625,118.851,119.016,241.91,118.973,,,
114,6078,133487,0,3334.8234469603594,47.2903568248693,69.98725128173828,118.851,118.973,244.982,,,,
115,2961,136450,0,1658.5111450167874,48.19692555525076,72.43193054199219,118.851,244.982,,,,,
116,7073,143525,0,3883.773315382806,47.524841182229586,69.54302978515625,118.851,244.982,363.355,,,,
117,2034,145561,0,1112.6947292233378,47.1610680394387,67.59217834472656,118.851,363.355,,,,,
118,1040,146603,0,529.0183961173577,44.50027691435736,70.4013671875,118.851,363.355,,,,,
119,7945,154550,0,4475.784131434039,48.418664408446645,70.20082092285156,117.6,363.355,370.378,117.6,,,
120,5990,160542,0,3361.7451987633463,48.07949422335525,69.7768325805664,117.6,240.898,117.6,,,,
121,8060,168604,0,4574.49721631078,48.83060604517421,69.8894271850586,117.6,240.898,240.517,118.72,,,
122,394,169000,0,9.39066417175051,3.3376274237889816,15.098106384277344,117.6,118.72,,,,,
123,4965,173967,0,2634.8712003111586,45.84274184129719,71.38616180419922,117.6,118.72,142.133,,,,
124,15001,188970,0,8498.66178853551,48.62740754340232,71.96318054199219,116.769,142.133,241.923,117.553,117.932,116.769,
125,15001,203973,0,8555.46152777837,48.87501614876739,71.48600769042969,116.539,116.769,241.528,116.834,116.539,117.357,
126,15001,218976,0,8562.103003941414,48.932379986018965,72.40577697753906,116.382,117.67,117.357,238.697,116.382,117.193,116.979
127,7094,226072,0,3977.7129134620573,47.98534528165854,72.07052612304688,116.382,117.67,125.173,116.781,,,
128,5226,231300,0,2984.6095407757603,49.05413700933864,72.34907531738281,116.382,116.781,238.832,,,,
129,14056,245358,0,7962.193760686557,48.67730122046965,72.47484588623047,116.036,238.832,121.035,116.036,117.367,116.871,
130,1571,246931,25,713.966130652145,40.56744761613034,67.84852600097656,116.036,116.871,,,,,
131,5932,252865,0,3372.411922184364,48.60465495932224,70.32987976074219,116.036,370.935,116.871,,,,
132,11055,263922,0,6357.053785977857,49.23126076923168,72.81793975830078,116.036,370.935,237.397,117.802,116.884,,
133,2842,266766,0,1556.9277777573232,47.8701094453585,70.02208709716797,116.036,116.884,118.877,,,,
134,278,267046,0,51.97044495225554,19.02514632374447,31.843294143676758,116.036,118.877,,,,,
135,2606,269654,0,1321.4710400173349,43.748296367785606,70.56414031982422,116.036,118.877,,,,,
136,1460,271116,0,729.24663843751,43.277656903253444,68.87542724609375,116.036,118.877,,,,,
137,8841,279959,0,5035.96486710906,48.853332486126334,72.54714965820312,116.036,118.877,384.496,116.565,,,
138,2483,282444,0,1338.1422054249945,46.39234162460999,73.16616821289062,116.036,116.565,,,,,
139,5719,288165,0,3310.0558647977987,49.620855042612014,71.8150405883789,115.629,115.629,116.565,246.631,,,
140,11577,299744,0,6733.021557217646,49.65086076357278,73.11628723144531,115.629,115.629,117.9,115.735,116.114,116.071,
141,196,299942,0,12.35544670033702,6.018342541647144,13.97926139831543,115.629,116.071,,,,,
142,2894,302838,0,1672.352853889966,49.4738219682882,72.57134246826172,115.629,116.071,126.433,,,,
143,5785,308625,0,3357.499831241263,49.695593102940805,73.1930923461914,115.629,126.433,117.78,115.91,,,
144,15001,323628,0,8754.923551778751,49.79613834002173,73.22560119628906,114.806,115.91,118.208,114.806,115.103,115.608,115.209
145,49,323679,0,1.8675175816999119,3.5221305444399467,7.67875862121582,114.806,115.209,,,,,
146,50,323731,0,1.836590479395155,3.4253101755538955,7.37728214263916,114.806,115.209,,,,,
147,56,323789,0,2.2917659838179762,3.910415639610229,7.819907188415527,114.806,115.209,,,,,
148,129,323920,0,11.681672404672721,8.331612458524777,16.229145050048828,114.806,115.209,,,,,
149,15001,338923,0,8708.54498458481,49.46837686512472,73.33055114746094,114.806,114.853,115.209,248.867,114.986,115.095,
150,15001,353926,0,8724.344108079773,49.62090169855811,73.2953109741211,114.571,114.853,237.826,114.571,114.58,114.8,
151,8622,362550,0,4990.588882898648,49.447650475831665,73.33026123046875,114.571,114.8,237.94,115.669,,,
152,15001,377553,0,8729.021662330102,49.77796055711325,73.25101470947266,114.571,115.669,233.821,115.278,116.203,115.925,
153,10101,387656,0,5859.973715162747,49.577369616782356,73.23177337646484,114.571,115.925,235.163,115.207,115.565,,
154,5778,393436,0,3360.8012486298503,49.70787392800781,72.37628936767578,114.571,115.565,232.949,,,,
155,5163,398601,0,3012.994971382875,49.793464006509744,71.77838897705078,114.571,232.949,234.268,,,,
156,130,398733,0,13.892900986014546,10.790684583638079,18.0573787689209,114.571,234.268,,,,,
157,15001,413736,0,8712.66008934315,49.74703264879591,72.46482849121094,114.571,234.268,122.716,115.584,115.452,115.042,116.817
158,15001,428739,0,8677.034889036862,49.41586372030019,73.33595275878906,114.571,116.817,117.648,114.794,115.437,115.15,115.278
159,15001,443742,0,8743.900605769562,49.74825524590768,71.86272430419922,114.571,115.278,236.835,114.844,115.795,115.035,
160,8199,451943,0,4679.430738042538,48.8379188685151,71.772705078125,114.571,115.035,236.537,115.981,,,
161,4711,456656,0,2770.221660628113,50.511292776418685,71.50629425048828,114.571,236.26,115.981,,,,
162,15001,471659,0,8762.882690391705,49.83747104560464,71.66671752929688,114.571,236.26,117.077,114.978,115.955,115.436,115.171
163,15001,486662,0,8686.743477640906,49.47298410431177,73.23531341552734,114.571,115.171,232.917,115.388,115.175,114.964,
164,5298,491962,0,3092.7429306887207,49.94956606253608,73.1276626586914,114.571,114.964,235.932,,,,
165,15001,506965,0,8742.217092859275,49.71055870377335,73.28289794921875,114.03,235.932,232.613,116.238,114.03,114.488,
166,2450,509417,0,1380.2179623505654,48.18290447194695,72.42833709716797,114.03,114.488,,,,,
167,15001,524420,0,8767.454602767379,49.79294102790884,73.3495101928711,114.03,114.488,355.813,114.341,115.058,114.559,
168,517,524939,0,207.31805596453842,36.87325560781434,55.03240203857422,114.03,114.559,,,,,
169,15001,539942,0,8754.993153203766,49.81463491587049,72.46279907226562,114.03,114.559,243.618,114.97,114.805,115.26,
170,3701,543645,0,2079.3031066983312,48.20839261619832,71.84919738769531,114.03,115.26,237.352,,,,
171,15001,558648,0,8781.774269248403,49.90322212645298,72.69322967529297,114.03,237.352,118.554,114.772,114.648,115.2,115.128
172,15001,573651,0,8725.242443242587,49.589334919328046,73.08836364746094,114.03,115.115,115.128,233.136,115.65,114.889,
173,15001,588654,0,8759.591482598453,49.7544852894793,72.97611236572266,114.03,115.115,236.1,115.244,114.973,115.003,
174,15001,603657,0,8749.19274028728,49.75734721279951,73.1731948852539,114.03,115.003,237.021,114.929,114.186,114.065,
175,15001,618660,0,8766.698322412843,49.91282663197684,73.11592102050781,114.03,114.065,238.408,114.531,114.867,114.587,115.005
176,226,618888,0,12.047185122059219,6.190004127822297,12.879842758178711,114.03,115.005,,,,,
177,15001,633891,0,8791.084021249117,49.97784586453072,73.0601577758789,114.03,115.005,127.025,114.762,114.156,115.082,114.699
178,11479,645372,0,6726.5277254916855,50.05851389675811,73.2157974243164,114.03,114.699,234.125,114.771,114.389,,
179,2869,648243,0,1680.5925122378644,49.879017392858756,71.05118560791016,114.03,114.389,,,,,
180,8696,656941,0,5082.56545242438,49.74474694945373,72.9437026977539,114.03,114.389,349.5,114.804,,,
181,15001,671944,0,8747.093362160344,49.738093561368586,72.86660766601562,114.03,114.804,232.964,114.698,114.24,114.898,
182,1648,673594,0,977.8901580320353,50.75065463806674,73.32628631591797,114.03,114.898,,,,,
183,15001,688597,0,8828.313749953348,50.05951042590656,73.31028747558594,113.921,114.055,114.898,238.366,114.584,114.24,113.921
184,15001,703600,0,8754.506461787194,49.842971516829216,72.83757781982422,113.921,114.055,234.141,114.282,114.304,114.679,
185,521,704123,0,194.423988418235,34.790381044321,47.148189544677734,113.921,114.679,,,,,
186,7642,711767,0,4475.065374593718,49.90459644065317,72.58629608154297,113.921,114.679,243.186,114.696,,,
187,15001,726770,0,8852.337973182688,50.0995691627968,73.38890075683594,113.698,114.696,231.353,114.118,113.698,113.968,
188,4449,731221,0,2607.5303461429835,50.06771593349493,73.12832641601562,113.698,113.968,235.261,,,,
189,2897,734120,0,1683.6869675367004,49.600863790635756,73.1590805053711,113.698,235.261,117.536,,,,
190,15001,749123,0,8843.807133090886,50.08636813531075,73.43765258789062,113.698,117.536,116.354,113.871,114.065,114.068,114.28
191,15001,764126,0,8807.055518290956,49.937240252562795,72.86148834228516,113.698,114.28,233.556,114.426,113.724,114.47,
192,15001,779129,0,8842.717066331983,50.22900304411239,72.74468994140625,113.571,114.47,235.074,114.129,113.571,113.967,
193,8243,787374,0,4791.245904640064,49.559498059584016,73.37911987304688,113.571,113.967,233.257,113.774,,,
194,15001,802377,0,8821.000569116235,50.064036983189936,73.19852447509766,113.571,113.774,234.677,114.469,113.878,114.089,
195,15001,817380,0,8817.141179820701,50.07992321030932,73.21992492675781,113.571,236.586,113.876,114.339,114.291,113.832,114.089
196,15001,832383,0,8860.388681048547,50.17781405537884,73.4698486328125,113.571,113.832,118.242,113.894,114.127,113.666,113.654
197,13480,845865,0,8026.725242682409,50.63820797758458,73.0241928100586,113.195,113.654,232.756,113.882,113.195,113.47,
198,11394,857261,0,6768.60669118533,50.451058483841166,73.10611724853516,113.195,113.47,116.762,113.682,113.282,113.772,
199,15001,872264,0,8856.86295189063,50.168731195432244,72.81254577636719,113.195,113.772,117.013,114.292,113.379,114.047,113.7
200,15001,887267,0,8828.686066022601,50.106431858762946,73.28374481201172,113.195,113.7,234.756,113.642,113.736,113.539,
201,94,887363,0,11.621296927788688,10.915929664337222,24.178482055664062,113.195,113.539,,,,,
202,14867,902232,0,8728.444401625842,50.030697691178126,73.2715072631836,113.195,113.539,239.001,113.652,114.083,114.784,
203,15001,917235,0,8877.006602314852,50.39381249916073,73.63493347167969,113.195,113.251,113.648,114.132,114.133,114.784,234.915
204,249,917486,0,44.56656328004916,17.74489676229605,32.92546081542969,113.195,114.133,,,,,
205,15001,932489,0,8710.593277410175,49.41599454365471,73.36051940917969,113.195,114.133,134.781,113.521,113.581,113.523,113.507
206,15001,947492,0,8767.915796288238,49.731308940331616,73.35235595703125,113.195,113.507,120.787,113.793,114.097,114.103,113.73
207,15001,962495,0,8820.979561664355,50.23215635342978,73.37213134765625,113.195,113.73,233.311,114.103,114.134,113.803,
208,8462,970959,0,4932.438149325045,49.68101947273516,73.12091827392578,113.195,113.803,235.882,113.964,,,
209,2924,973885,0,1679.3401275093631,48.95819447638071,73.11175537109375,113.195,113.964,,,,,
210,7735,981622,0,4539.953426654925,50.028050254974254,73.2750473022461,113.195,113.964,352.476,114.169,,,
211,5409,987033,0,3170.7408658470063,49.92615964154283,72.78059387207031,113.195,114.169,231.917,,,,
212,15001,1002036,0,8786.33955364601,49.88114546496158,73.06127166748047,113.195,231.917,121.26,113.278,113.406,114.048,114.516
