step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
8137,14,8137,346.40188908576965,8179,343.1120334139554,858,14,0,37.63550780388613,51.84133529663086,0.0,0.0,0.014620048774795546,0.027059000000008382,0.0030403368827379186,0.04003144037339499,0.04387969999999086,0.0007711109299747502,0.041747303999986794,48,0.0037776856476082425,0.008010200000001078,0.0014984113905241589,,,,,,,,,
8668,15,8668,369.11210799217224,8713,184.09404636470552,532,15,0,32.8045357145278,51.962493896484375,0.0,0.0,0.013624596798493933,0.030063199999972312,0.0035322947881194352,0.04004051807909422,0.04474150000004329,0.0008684347661778792,0.042213640000005666,47,0.003588709604518474,0.00936980000000176,0.0013385276410439952,,,,,,,,,
9168,16,9168,390.5943787097931,9216,155.25303830653291,501,16,0,30.965048594758713,43.823822021484375,0.0,0.0,0.011056924400002003,0.02503269999999702,0.0024352599551190272,0.04003179199999909,0.0438401999999769,0.0007967598094127805,0.04235959700000933,29,0.003070503399999666,0.011609200000009423,0.0008550514019209837,,,,,,,,,
10232,17,10232,434.68330216407776,10283,347.36470856791584,1065,17,0,32.1022733572301,57.95964050292969,0.0,0.0,0.013800598778196348,0.028501100000028146,0.003259501969872367,0.04002941964285782,0.0440921000000003,0.0007999591764959967,0.042198506000013354,60,0.0036701275375940717,0.01004080000001295,0.001417347700919625,,,,,,,,,
10347,18,10347,440.701740026474,10401,15.362713437995172,116,18,0,12.646671896298608,23.80916976928711,0.0,0.0,0.016193914782608634,0.02623649999998179,0.002605928699590441,0.04003512608695503,0.041956900000002406,0.0007808374884188594,0.041633585999991285,12,0.004360439999999985,0.006556299999999737,0.0012360968199643552,,,,,,,,,
12146,19,12146,514.215767621994,12203,790.8937905335513,1800,19,0,41.343181289385406,57.33850860595703,0.0,0.0,0.015495023735409397,0.025518600000054903,0.002637134506800658,0.0400225146192329,0.044690399999979036,0.0007974954439621582,0.041936552000042863,120,0.004056203613118454,0.007003399999973681,0.0011113460282874208,,,,,,,,,
12903,20,12903,545.9542555809021,12963,329.83598587145343,758,20,0,42.920493641293376,53.862491607666016,0.0,0.0,0.015249105019813233,0.028326300000003357,0.0033792288889392145,0.04003047622192745,0.04401830000006157,0.0008611680205677174,0.042159908000085115,59,0.004005713474239045,0.0071489999999130305,0.0012656360955233257,,,,,,,,,
13150,21,13150,557.2567541599274,13213,0.003998523398743615,248,21,0,0.0013449253909481828,0.005552989896386862,0.0,0.0,0.015392459919025932,0.02475400000002992,0.003435477586987418,0.04000501781376069,0.04458050000005187,0.000943496978197026,0.04316054999999095,16,0.004327580971659041,0.008371899999929155,0.0014410816644877798,-36.66854476928711,-5.332954406738281,0.04400206729769707,-1.2925171852111816,,,,,
13397,22,13397,568.5979495048523,13463,0.0035241905456352553,248,22,0,0.0011848062846007861,0.0067232646979391575,0.0,0.0,0.014638558704454822,0.024298600000065562,0.0027750412554839944,0.04003351578947088,0.04330240000001595,0.0007078907606566957,0.041436240000034555,8,0.004008387449394732,0.0073874999999361535,0.0014588586622643405,,,,,,,,,
13644,23,13644,579.9133746623993,13713,0.004078166991112399,248,23,0,0.0013705041374416924,0.0053132399916648865,0.0,0.0,0.014441769635621621,0.023147400000084417,0.003050780167482282,0.040003118623481757,0.04193180000004304,0.0007077555169687287,0.04160828799996579,12,0.004048668016193657,0.006526199999939308,0.0014259035627827961,,,,,,,,,
13891,24,13891,591.2380805015564,13963,0.002928146089522217,248,24,0,0.0009842166814891125,0.004899380728602409,0.0,0.0,0.013508880161944016,0.026468000000022585,0.003874436511119367,0.04000076153845624,0.044365100000050006,0.0007770076763403005,0.04158909399997128,11,0.0033433242914990384,0.011593500000003587,0.0012842540054729043,,,,,,,,,
14138,25,14138,602.5691554546356,14213,0.003244013875674006,248,25,0,0.0010913715832870249,0.005269290879368782,0.0,0.0,0.01201606761134121,0.024098999999978332,0.002496520268737904,0.040034936437243936,0.04196939999997085,0.000622161384518275,0.041144102000007475,11,0.003272890688256331,0.006310799999937444,0.0006635398753550845,,,,,,,,,
14385,26,14385,613.896646976471,14463,0.004526569704327453,248,26,0,0.0015228520337586815,0.006070803850889206,0.0,0.0,0.013427736032389778,0.024567899999965448,0.003735878873118255,0.040046042510124176,0.042113999999969565,0.00070921388773308,0.04171390399996426,19,0.003551432793525653,0.007513399999993453,0.0010199109724300778,,,,,,,,,
14632,27,14632,625.2219049930573,14713,0.004175358148018041,248,27,0,0.001404172701797741,0.005544837564229965,0.0,0.0,0.015079842105264722,0.02618840000002365,0.0033581085175076342,0.04003922267206561,0.04524379999998018,0.0009741156454635212,0.04357633399997212,14,0.004039046153849888,0.008850700000039069,0.0012886843081414427,,,,,,,,,
14879,28,14879,636.5625975131989,14963,0.004675585093237317,248,28,0,0.0015721076861301563,0.0058716111816465855,0.0,0.0,0.01486757125505819,0.023718700000017634,0.0029447552335884575,0.04003447975709391,0.04305729999998675,0.0007679719506568205,0.04164979599994922,18,0.004056213765184829,0.006784499999980653,0.0014250078665516844,,,,,,,,,
15126,29,15126,647.878134727478,15213,0.005400384494831911,248,29,0,0.001816060851700557,0.006022823043167591,0.0,0.0,0.014779742510124382,0.026810299999965537,0.0031258398001492494,0.04002927773279148,0.0420844999999872,0.0007202410563273084,0.0412545020000357,16,0.004053882186233084,0.007525200000031873,0.0014223128626322835,,,,,,,,,
15373,30,15373,659.2101676464081,15463,0.005072582046218837,248,30,0,0.001705677866465844,0.0067200432531535625,0.0,0.0,0.01641996963562053,0.033039400000006935,0.003818370515609358,0.040010061133604835,0.042160599999988335,0.0007283712098807306,0.04134789800002863,15,0.004587125910932366,0.009604000000081214,0.0017364215084601576,,,,,,,,,
15620,31,15620,670.5258386135101,15713,0.004809367190185678,248,31,0,0.0016174678330278238,0.006655136588960886,0.0,0.0,0.015315315384621385,0.02532989999997426,0.0032168557739720833,0.040004280161942345,0.04158099999995102,0.0007006184508413862,0.04128382199997759,13,0.0039299793522285095,0.008985100000018065,0.0013772508786639773,-30.253755569458008,-3.93887996673584,0.025617636740207672,-1.9250571727752686,,,,,
15867,32,15867,681.845308303833,15963,0.005467170633774969,248,32,0,0.0018384671443674315,0.006953768897801638,0.0,0.0,0.014987591902835768,0.02586759999996957,0.0030205222287853313,0.04000408299595191,0.045104599999945094,0.0007512876473779295,0.04127856200000224,8,0.004069381781377904,0.007528499999921223,0.0014867519333907728,,,,,,,,,
16114,33,16114,693.1749322414398,16213,0.005675306075462379,248,33,0,0.0019085483071384875,0.00790193397551775,0.0,0.0,0.014744697570850613,0.02494930000000295,0.003269330358292542,0.04004263684210534,0.04447850000008202,0.000843244613361347,0.04203098399997998,17,0.0040373380566774844,0.010569799999984753,0.0015105350506115442,,,,,,,,,
16361,34,16361,704.5042226314545,16463,0.005633596356190061,248,34,0,0.0018946969323752132,0.006368416827172041,0.0,0.0,0.014580208502028237,0.02346269999998185,0.00283262220466443,0.04003060566801724,0.04425549999996292,0.000905769518888377,0.04291009399999438,15,0.003897810121459214,0.007364699999925506,0.0013352922744655584,,,,,,,,,
16608,35,16608,715.8378140926361,16713,0.006307336248102027,248,35,0,0.0021212272019892546,0.006275575142353773,0.0,0.0,0.015596068421054474,0.028960800000049858,0.0037308102331009172,0.040050913765180614,0.042191600000023755,0.000698258728061726,0.04152545199996439,17,0.004283569230768408,0.011229899999989357,0.0016472366630907846,,,,,,,,,
16855,36,16855,727.167956829071,16963,0.005779920889645622,248,36,0,0.0019440340206675765,0.006831896025687456,0.0,0.0,0.01536022105263002,0.024427399999922272,0.0031909493662963914,0.04002943886639781,0.04152720000001864,0.0006464541509277883,0.041305973999956225,16,0.004201369635630755,0.008127000000058615,0.0016157881009633548,,,,,,,,,
17102,37,17102,738.5013718605042,17213,0.005802591026157388,248,37,0,0.0019517332910899928,0.0067313797771930695,0.0,0.0,0.014202365991902135,0.02329090000000633,0.0028061118485154125,0.04002150161943887,0.04317060000005313,0.0007209123325195586,0.04130667399997492,13,0.003906453846152618,0.00675150000006397,0.001299554470261373,,,,,,,,,
17349,38,17349,749.8196396827698,17463,0.006114844465609006,248,38,0,0.002056608222882196,0.006979028694331646,0.0,0.0,0.014414423886640765,0.027005099999996673,0.0029624510134174317,0.04004283562753579,0.0442224000000806,0.0009539788701640506,0.04354598000000806,19,0.003911246558711193,0.00743119999992814,0.0014591094966485095,,,,,,,,,
17596,39,17596,761.1473529338837,17713,0.006247207001263843,248,39,0,0.0021011376657923157,0.005352484993636608,0.0,0.0,0.014549953036440855,0.0251252000000477,0.0031643423797429004,0.04001598704453435,0.0423584000000119,0.0006586280133102663,0.04129704200002379,9,0.003910276923076675,0.007142900000076224,0.0013702345078739084,,,,,,,,,
17843,40,17843,772.4343378543854,17963,0.006753962158042328,248,40,0,0.0022716812831452943,0.006813455373048782,0.0,0.0,0.015117243724701251,0.023318599999925027,0.0027250845344389684,0.0400393429149738,0.04285560000005262,0.0008032694419034462,0.041608284000012645,28,0.003986414170043763,0.006398700000090685,0.0010812789140440082,,,,,,,,,
18090,41,18090,783.7711520195007,18213,0.006251821950768936,248,41,0,0.0021017903741120526,0.0056047262623906136,0.0,0.0,0.015388165991900129,0.030173799999943185,0.0028117594547328725,0.040030688663964996,0.042727000000013504,0.0007920705138961827,0.0418632019999518,24,0.003857457894738726,0.006054599999970378,0.001125772799437827,-30.05508041381836,-1.2389366626739502,0.01619826816022396,-2.6994853019714355,,,,,
18337,42,18337,795.0978121757507,18463,0.006780858222383348,248,42,0,0.0022804361477967413,0.0070628453977406025,0.0,0.0,0.0173107016194366,0.03507760000002236,0.00487741109790903,0.04003795060728579,0.044387900000060654,0.0009652921259876861,0.0421441360000108,24,0.004738175708504383,0.012285299999916788,0.0017132641059306262,,,,,,,,,
18584,43,18584,806.4189853668213,18713,0.007760515170044472,248,43,0,0.002609803484735875,0.007043858058750629,0.0,0.0,0.01372291174088842,0.027380399999969995,0.0039079594809648555,0.04000936072874094,0.044281700000055935,0.0010291974376645144,0.04280703199995969,27,0.003530087449390109,0.009470399999941037,0.001348345721067598,,,,,,,,,
18851,44,18851,818.5576078891754,18983,13.494225877012335,268,44,0,5.984192574453634,13.984146118164062,0.0,0.0,0.015255546816477564,0.025402500000041073,0.0036908283871645428,0.04003686591760485,0.04326800000001185,0.0007808005762373006,0.04191828000000214,16,0.004125166292134184,0.007913799999982984,0.0013374068988821443,,,,,,,,,
18927,45,18927,823.0164532661438,19062,3.1220206807809627,77,45,0,4.858333525907055,9.948026657104492,0.0,0.0,0.016371877631576427,0.027339999999981046,0.0038877200510624263,0.04000337631580171,0.04154300000004696,0.0007767585930124457,0.041381000000029644,9,0.004939828947369195,0.008084299999950417,0.0011167351414961074,,,,,,,,,
19506,46,19506,847.6308817863464,19644,8.01037172261513,580,46,0,2.092815820695953,12.80630111694336,0.0,0.0,0.016905942659757554,0.028512100000057217,0.003266483777395773,0.04003451934369735,0.043507900000008704,0.0007073809084787128,0.04149305599997206,31,0.004408515371329527,0.00874429999998938,0.0010697401558597934,,,,,,,,,
19877,47,19877,863.9151651859283,20018,28.58820932090133,372,47,0,8.247315246382133,24.49978256225586,0.0,0.0,0.017504607008089625,0.028030099999909908,0.0035516129360608478,0.04003173126684481,0.0439537999999402,0.0009513269538925747,0.042945119999978944,35,0.004590794070075003,0.009832099999925958,0.0013694600770023603,,,,,,,,,
20280,48,20280,881.4820759296417,20424,14.699966857467269,404,48,0,4.172758990402523,19.556547164916992,0.0,0.0,0.018472982382136918,0.02916210000000774,0.003287670157358605,0.04002661091811563,0.04315150000002177,0.0008363651749904164,0.04192053799997666,41,0.004794528039699812,0.009406399999988935,0.001484027503868528,-24.429237365722656,0.8039138913154602,0.01364440843462944,-3.187204122543335,,,,,
20899,49,20899,907.7107267379761,21046,257.1266260007254,620,49,0,40.942927707534196,57.35675811767578,0.0,0.0,0.018549216801289087,0.0325598000000582,0.0034189234410757392,0.040031825848143784,0.042862099999979364,0.0007114947501527999,0.041405878000023225,55,0.004643755411959109,0.009552100000064456,0.0013516584782275972,,,,,,,,,
21635,50,21635,938.6125915050507,21785,209.5751285091067,737,50,0,28.742450536320334,45.1205940246582,0.0,0.0,0.014241527173914586,0.030824400000028618,0.003721546150264992,0.04001671956521791,0.04416309999999157,0.0008315283364160386,0.04177215999999362,57,0.0037500031250018487,0.009401500000080887,0.0014182827694453884,,,,,,,,,
22501,51,22501,974.7199695110321,22654,340.1903761614984,867,51,0,36.29773430369398,57.30355453491211,0.0,0.0,0.01397487240184665,0.025645200000099067,0.002897197241263683,0.0400244789838325,0.04195609999999306,0.000714112046389824,0.041310435000036706,65,0.0038212013856822077,0.0077540999999428095,0.0011725650064744434,,,,,,,,,
23159,52,23159,1002.515478849411,23315,260.42086270642466,659,52,0,39.71320710883141,56.48238754272461,0.0,0.0,0.013080252431610553,0.024419300000090516,0.002420204457173794,0.04001593389057632,0.04228769999997439,0.0006800480190568296,0.041481204000004934,37,0.0032698072948337165,0.007410899999968024,0.0011449920388794427,,,,,,,,,
24008,53,24008,1037.9624090194702,24167,345.0929941045056,850,53,0,39.26727180001737,53.964786529541016,0.0,0.0,0.013190882685507157,0.02098579999994854,0.0020769762009105216,0.04002572049469995,0.04168249999997897,0.0006690283607525285,0.041302367999905984,39,0.0032805224970527194,0.006207599999925151,0.0010677889766667855,,,,,,,,,
24210,54,24210,1047.472144126892,24372,22.935731355955795,203,54,0,12.159920184590895,24.103097915649414,0.0,0.0,0.012578888118807776,0.02155780000020968,0.0021539631582772776,0.040006521287123765,0.041460599999936676,0.0007151276075825606,0.041300867999975704,14,0.003111849504954656,0.0056979999999384745,0.0009216931293943635,-31.255062103271484,-0.44915956258773804,0.02052019163966179,-2.8844172954559326,,,,,
24315,55,24315,1053.121521472931,24480,8.154644793210005,106,55,0,7.369691570703476,15.431516647338867,0.0,0.0,0.012717936190479338,0.020795800000087183,0.0021831507628911014,0.04004090761905423,0.04180470000005698,0.0007123787725392357,0.04144831199991131,11,0.003378454285703334,0.006067100000109349,0.0011292048541615524,,,,,,,,,
25295,56,25295,1093.8298330307007,25463,357.8844085280698,981,56,0,32.99453769440983,55.77837371826172,0.0,0.0,0.012912109693874003,0.0217510999998467,0.0025288786121221546,0.04001560418367364,0.04187780000006569,0.0006872858309045474,0.04129185500016774,69,0.0032759079591895045,0.005863500000032218,0.0008970309371471104,,,,,,,,,
25836,57,25836,1116.9368402957916,26007,176.75712892628349,542,57,0,32.72514375741314,47.39561080932617,0.0,0.0,0.012944840665437628,0.021876999999904,0.002440058101052379,0.040032166173753936,0.041857800000116185,0.0006578387273161275,0.0411986200001138,34,0.003158371534189347,0.005757599999924423,0.0008729791454721116,,,,,,,,,
27240,58,27240,1174.7781436443329,27414,630.645517787636,1405,58,0,40.97347361743558,60.24094772338867,0.0,0.0,0.013048127635328718,0.02386609999985012,0.002597531537658892,0.04002214152421128,0.04207079999991947,0.0007460700061635809,0.04152054499996211,113,0.0034154263532788715,0.0060633999999026855,0.0009536470432298072,-32.120140075683594,-0.3312727212905884,0.023261744529008865,-2.911914825439453,,,,,
28186,59,28186,1214.1012060642242,28363,378.7493610366624,947,59,0,38.3144468502235,49.56541061401367,0.0,0.0,0.012743947885834645,0.02563830000008238,0.002300799876642255,0.040016240909089396,0.04207459999997809,0.0007585851431409284,0.041386759999886634,88,0.0033643721987343116,0.005368100000168852,0.0008929772417175264,,,,,,,,,
28272,60,28272,1218.9669907093048,28452,7.843056744890505,87,60,0,8.252233254356609,14.40325927734375,0.0,0.0,0.012962712790689439,0.021161200000051394,0.002529361597417067,0.04004982441860944,0.04170960000010382,0.0007172001053589346,0.041643554999893695,4,0.0032932732558228327,0.0052400999998099,0.0009219171203521686,,,,,,,,,
29114,61,29114,1254.111448764801,29297,349.4216336075368,843,61,0,37.53869233512339,56.23677062988281,0.0,0.0,0.012508292399049225,0.020713899999918794,0.0021376983012183237,0.04002844738717306,0.04194209999991472,0.0007433830704149927,0.04146706499999027,79,0.0033333032066493744,0.005454100000179096,0.0008862638544288758,,,,,,,,,
31754,62,31754,1361.353015422821,31940,1198.7499362425547,2641,62,0,42.280931661725454,61.53837966918945,0.0,0.0,0.01290473882575973,0.02694049999990966,0.0024696399072989036,0.040025985984849285,0.043479100000013204,0.0007468655562905288,0.041578425999957744,198,0.003409258598485411,0.008345700000063516,0.0009020416126819378,,,,,,,,,
33074,63,33074,1415.67666888237,33263,553.1687991694996,1321,63,0,37.79334269447889,57.02779006958008,0.0,0.0,0.012571350984851196,0.02248209999993378,0.002481567818712269,0.04002361340909016,0.041641699999900084,0.0006028138602267784,0.04107603700003438,32,0.0033702544696957446,0.006085999999868363,0.0009581833790497835,,,,,,,,,
33736,64,33736,1443.6367614269257,33928,269.6795432735335,663,64,0,37.55493909248933,59.03260803222656,0.0,0.0,0.012887055740183798,0.02218389999984538,0.002349291484744269,0.04004293036253919,0.04229400000008354,0.0006830603197580614,0.04120699900003956,34,0.0031587936555915585,0.005951500000037413,0.001016554016023406,,,,,,,,,
35171,65,35171,1502.5407733917236,35366,673.0736530748304,1436,65,0,44.06767827275318,59.40821838378906,0.0,0.0,0.013379164320560183,0.03230529999996179,0.00276933524468373,0.04002016829268234,0.04321740000000318,0.0007632026992128432,0.041615174000103256,104,0.003226574982578212,0.01422420000017155,0.0012506593978217951,,,,,,,,,
35418,66,35418,1513.8415229320526,35616,0.0064643165500650945,248,66,0,0.0021739412469258005,0.005652246531099081,0.0,0.0,0.012759404048587355,0.019714100000101098,0.002146703677223701,0.040025450202427655,0.041545799999994415,0.0006850997543708283,0.04125211199995192,12,0.0030987372469630844,0.006061600000066392,0.0010186356566306753,,,,,,,,,
35665,67,35665,1525.1607284545898,35866,0.00659710399745911,248,67,0,0.0022170041807957233,0.005679206922650337,0.0,0.0,0.013340274089070427,0.02492060000008678,0.0026275223258418827,0.04004772469634853,0.04180760000008377,0.0006939633888011185,0.04143591599997307,14,0.0031062279352287807,0.013572600000088642,0.0013775384907649027,,,,,,,,,
35912,68,35912,1536.4707419872284,36116,0.006573354139045225,248,68,0,0.00220933359686305,0.006592621561139822,0.0,0.0,0.012659318218622598,0.020333299999947485,0.0021445583279640877,0.04001927530364291,0.041750699999965946,0.0006892882659079847,0.04137867200004166,10,0.0032103595141744455,0.005676600000015242,0.00107934425635061,,,,,,,,,
36159,69,36159,1547.7914667129517,36366,0.006118593397502205,248,69,0,0.00205613862166384,0.005480294115841389,0.0,0.0,0.013692635627526565,0.021328699999912715,0.0019051353547898686,0.0400025453441249,0.04167039999992994,0.0006813637523662648,0.04134160199995676,11,0.0029830246963547507,0.006059800000002724,0.0011448589934476363,,,,,,,,,
36406,70,36406,1559.1110696792603,36616,0.006271824206554583,248,70,0,0.002108658399030842,0.005200192332267761,0.0,0.0,0.013291579352224598,0.019523100000014892,0.0017680575219939504,0.040006134412938765,0.04131460000007792,0.0006315662721501645,0.04107149000003574,6,0.003220498785435574,0.006649899999956688,0.0011913279179689255,,,,,,,,,
36653,71,36653,1570.4298224449158,36866,0.005909868514687631,248,71,0,0.0019869804445695463,0.005674243904650211,0.0,0.0,0.013957070040490582,0.019722300000012183,0.002086904013761421,0.03999919433198674,0.04185289999986708,0.0007003124418805507,0.041116893999869716,10,0.0033077842105228455,0.007236599999941973,0.0013332279667596146,,,,,,,,,
37012,72,37012,1586.241236448288,37228,22.77827624120498,360,72,0,7.251104834215342,23.155996322631836,0.0,0.0,0.01493219610029543,0.023675899999943795,0.0022620323904375857,0.0400268200557002,0.041914599999927304,0.0006645332578519862,0.04121633599993402,25,0.0032217529247933413,0.006211599999915052,0.0012924121024456548,,,,,,,,,
37226,73,37226,1596.2453107833862,37445,29.817000970902207,215,73,0,15.495253262623365,26.495466232299805,0.0,0.0,0.01480331775699822,0.022898399999803587,0.0022200952057117936,0.03999872242990431,0.041477200000144876,0.0006668798301217966,0.04131767699989268,11,0.003005735514012851,0.005708299999923838,0.0012383541189275456,,,,,,,,,
38842,74,38842,1662.4171361923218,39064,666.6907023853086,1617,74,0,37.841126499731544,58.27471160888672,0.0,0.0,0.01263431144801708,0.023763400000007096,0.0024024214595672133,0.04002092134901176,0.04364169999985279,0.0006986902982095661,0.04151638999999249,83,0.0026704568688141607,0.007205300000123316,0.001010849955397573,,,,,,,,,
40795,75,40795,1742.0987648963928,41020,912.9142211897886,1954,75,0,42.58753269803977,58.26544952392578,0.0,0.0,0.011032076497696091,0.017967300000009345,0.0016298453801734188,0.040031211725553274,0.04303210000011859,0.0005936720722709382,0.041121700000085186,35,0.0023172164362572213,0.004321399999980713,0.0006148543931921655,,,,,,,,,
42802,76,42802,1823.944813966751,43030,901.3593372340054,2008,76,0,41.26915255754681,62.23171615600586,0.0,0.0,0.010061956253115538,0.1326998999998068,0.003014840394385679,0.04002862994519352,0.1363027999998394,0.0025074122531830996,0.04112710000008974,36,0.002163967065269065,0.0036916999999903055,0.0004837525038160077,,,,,,,,,
44358,77,44358,1887.717145204544,44589,679.6954425118029,1557,77,0,39.56805124865291,56.23759841918945,0.0,0.0,0.009658717866324473,0.01784090000001015,0.0011537805709114452,0.040016624935734574,0.042148799999949915,0.0006335767936225245,0.04116029000007302,46,0.0023767817480682945,0.004290800000035233,0.0006059856866755546,,,,,,,,,
44605,78,44605,1899.030136346817,44839,0.006609657378580897,248,78,0,0.002227560108827498,0.006531310733407736,0.0,0.0,0.010705660323884857,0.019874000000072556,0.0019269343884532257,0.040017774493926926,0.04228370000009818,0.0006114411950037453,0.0411467039999161,5,0.0030092842105370605,0.009096999999883337,0.000946598735402653,,,,,,,,,
45257,79,45257,1926.5790054798126,45494,316.9834396558772,653,79,0,43.47769297045052,65.00125885009766,0.0,0.0,0.00990177898773169,0.01851299999998446,0.0014236513785788475,0.04002396012270539,0.041948300000058225,0.0006072746434297829,0.04113595499988378,14,0.0023023177914089023,0.005892800000083298,0.0006066270255757265,,,,,,,,,
47864,80,47864,2032.4904291629791,48104,1275.0203640449276,2608,80,0,43.9855836593993,66.58944702148438,0.0,0.0,0.010050090525505779,0.016135599999870465,0.0015205588816023343,0.040024590832374383,0.04212239999992562,0.0005839804926479698,0.04107450599993172,50,0.0024662779823544406,0.004549600000018472,0.0006248076674387088,,,,,,,,,
48418,81,48418,2056.090248823166,48661,265.1694918038903,555,81,0,42.493355688551304,65.84266662597656,0.0,0.0,0.00976139169674071,0.016408899999987625,0.0013103502084865985,0.040018098916966616,0.04223439999987022,0.0006209633363158838,0.04109595799995077,16,0.002364397833942624,0.003896100000019942,0.0005887115567961145,,,,,,,,,
