ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
73,215,37445,0,29.817000970902207,15.495253262623365,26.495466232299805,0.0,0.0,,,,,
74,1617,39064,0,666.6907023853086,37.841126499731544,58.27471160888672,0.0,0.0,,,,,
75,1954,41020,0,912.9142211897886,42.58753269803977,58.26544952392578,0.0,0.0,,,,,
76,2008,43030,0,901.3593372340054,41.26915255754681,62.23171615600586,0.0,0.0,,,,,
77,1557,44589,0,679.6954425118029,39.56805124865291,56.23759841918945,0.0,0.0,,,,,
78,248,44839,0,0.006609657378580897,0.002227560108827498,0.006531310733407736,0.0,0.0,,,,,
79,653,45494,0,316.9834396558772,43.47769297045052,65.00125885009766,0.0,0.0,,,,,
80,2608,48104,0,1275.0203640449276,43.9855836593993,66.58944702148438,0.0,0.0,,,,,
81,555,48661,0,265.1694918038903,42.493355688551304,65.84266662597656,0.0,0.0,,,,,
82,2739,51402,0,1309.3394798491668,43.27962764773427,65.10518646240234,0.0,0.0,137.495,,,,
83,2472,53876,0,1199.7194918640969,43.31492053911933,65.12753295898438,0.0,137.495,,,,,
84,1524,55402,0,729.4555664549899,42.54496299914372,66.12957000732422,0.0,137.495,,,,,
85,2461,57865,0,1238.0982823409008,44.99984945974892,67.01464080810547,0.0,137.495,268.261,,,,
86,148,58015,0,11.957063277085465,11.279501195380313,19.91658592224121,0.0,268.261,,,,,
87,194,58211,0,22.27626178428376,10.284651372984673,23.264253616333008,0.0,268.261,,,,,
88,84,58297,0,8.274134390520743,8.900736033644838,17.192489624023438,0.0,268.261,,,,,
89,762,59061,0,356.76290375166155,41.10024250074952,66.03031158447266,0.0,268.261,,,,,
90,5788,64851,0,2893.8208810824462,44.61033953070994,67.10437774658203,279.847,268.261,279.847,,,,
91,1027,65880,0,480.47455549705165,40.82907899699656,65.28914642333984,279.847,279.847,,,,,
92,2229,68111,0,1128.4707675427812,45.19662186239781,67.05260467529297,279.847,279.847,,,,,
93,8999,77112,0,4900.794722103024,47.95765899286163,69.89508056640625,119.311,279.847,261.042,119.6,119.311,,
94,3028,80142,0,1624.2775663442806,47.47177917674921,67.77082824707031,119.311,119.311,122.198,,,,
95,723,80867,0,349.86555733248906,42.26256433698844,65.20079040527344,119.311,122.198,,,,,
96,2257,83126,0,1265.6578366448052,49.65225385458303,66.9547348022461,119.311,122.198,,,,,
97,248,83376,0,0.0068282835840074154,0.0022963036130198406,0.006256380118429661,119.311,122.198,,,,,
98,182,83560,0,25.454828688510673,13.208359406860597,20.263202667236328,119.311,122.198,,,,,
99,980,84542,0,462.1446722384957,41.66739798538441,63.92808151245117,119.311,122.198,,,,,
100,739,85283,0,367.7126667941372,44.097928931408575,67.11942291259766,119.311,122.198,,,,,
101,1433,86718,0,785.6096449799993,48.58028367544045,65.81731414794922,119.311,122.198,,,,,
102,690,87410,0,344.32324267499814,43.56816322285736,65.63801574707031,119.311,122.198,,,,,
103,1606,89018,0,852.6206466695967,47.151505508531145,68.72625732421875,119.311,122.198,,,,,
104,815,89835,0,425.0218963811694,46.38497161400423,64.35660552978516,119.311,122.198,,,,,
105,3050,92887,0,1656.2320526968183,47.41571050413693,68.76021575927734,119.311,522.709,122.198,,,,
106,2982,95871,0,1633.283747432776,48.14234919431796,68.16802978515625,119.311,522.709,123.423,,,,
107,2234,98107,0,1205.5569707882323,47.04399286032741,67.2703628540039,119.311,123.423,,,,,
108,830,98939,0,432.921476697099,46.312738408487434,64.379638671875,119.311,123.423,,,,,
109,2959,101900,0,1653.4567427725278,48.5798143344827,67.79988861083984,119.311,123.423,246.141,,,,
110,2957,104859,0,1644.0417670287975,48.67620049446833,69.16915130615234,119.311,246.141,119.898,,,,
111,6578,111439,0,3631.0421892095683,48.28891724953527,68.8310775756836,118.074,119.898,120.302,118.074,,,
112,3482,114923,0,1850.14951836094,46.52867274675443,67.51335906982422,118.074,118.074,,,,,
113,3035,117960,0,1643.5527377754154,47.31892493025567,67.50922393798828,118.074,118.074,,,,,
114,2604,120566,0,1450.2647274071965,48.41373767853368,67.39168548583984,118.074,118.074,,,,,
115,1035,121603,0,521.6331076555956,43.81948894736659,68.6337890625,118.074,118.074,,,,,
116,3005,124610,0,1636.1468919522965,47.48429498059788,68.4712142944336,118.074,118.074,,,,,
117,4496,129108,0,2442.0878295802413,47.417642280268886,68.31210327148438,118.074,118.074,738.584,,,,
118,2868,131978,0,1631.8175386749922,49.34056172310042,69.3506088256836,118.074,738.584,122.772,,,,
119,56,132036,0,2.9294259278966015,4.961036043507712,10.052353858947754,118.074,122.772,,,,,
120,10018,142056,0,5559.865600431563,48.1157173575462,68.79461669921875,116.847,122.787,116.847,117.656,122.772,,
121,7665,149723,0,4369.596452458732,49.55472235103245,68.83760833740234,116.339,117.656,242.035,116.339,,,
122,765,150490,0,362.2899368496734,40.980833869507336,66.04093170166016,116.339,116.339,,,,,
123,8263,158755,0,4630.0152806324395,48.59094967930945,69.12564086914062,116.339,116.339,243.601,117.528,,,
124,10938,169695,0,6209.533956344515,49.102413743156,69.80278015136719,116.107,116.107,116.681,117.528,121.517,,
125,3663,173360,0,2101.148150566199,49.6397193703602,70.8485107421875,116.107,116.681,235.452,,,,
126,11635,184997,0,6671.729193877443,49.47761986991261,70.34226989746094,115.833,235.452,118.566,116.378,116.444,115.833,
127,6721,191720,0,3777.8109321015754,48.547839373856476,71.90277862548828,115.833,116.917,115.833,118.718,,,
128,3766,195488,0,2121.452976597921,48.50650658137886,71.92420196533203,115.833,116.917,,,,,
129,4928,200418,0,2800.9361053001394,48.96851046193466,71.85059356689453,115.833,116.917,358.791,,,,
130,6752,207172,0,3851.045072799649,49.12240335559174,71.94823455810547,115.833,358.791,235.457,,,,
131,15001,222175,0,8699.109149621914,49.86799396322028,71.45149993896484,114.618,235.457,236.144,115.468,115.322,114.618,
132,1528,223705,0,803.5480598013196,45.71640345251533,72.31090545654297,114.618,114.618,,,,,
133,2150,225857,0,1258.2123787062412,50.3755874936608,71.76312255859375,114.618,114.618,,,,,
134,434,226293,0,39.05647844585993,11.079980459253889,23.769052505493164,114.618,114.618,,,,,
135,3160,229455,0,1713.9896759639973,46.95794003892471,71.41423034667969,114.618,114.618,380.799,,,,
136,2862,232319,0,1669.5281198689675,49.98709040368594,71.4697265625,114.618,119.02,380.799,,,,
137,5829,238150,0,3343.2035521653597,49.41296189475977,71.12445068359375,114.618,119.02,119.269,115.592,,,
138,2950,241102,0,1676.9674902274378,48.87787996386462,70.13850402832031,114.618,115.592,117.858,,,,
139,5130,246234,0,2892.7074729619167,48.65450085999869,71.74789428710938,114.618,117.858,119.817,,,,
140,10017,256253,0,5823.875778137051,49.865861069643046,71.69078063964844,114.038,119.817,236.016,114.038,115.243,,
141,15001,271256,0,8506.321354464635,48.638909224226836,71.68566131591797,114.038,115.243,244.513,115.233,115.812,115.29,
142,10654,281912,0,6224.175990186168,50.16736311240985,72.60780334472656,114.038,115.29,234.621,115.299,115.064,,
143,15001,296915,0,8669.396894950722,49.53856882980788,72.50299072265625,114.038,115.064,117.614,114.474,119.56,115.525,115.755
144,219,297136,0,43.47787102618419,18.899302143336445,30.984167098999023,114.038,115.755,,,,,
145,8739,305877,0,5065.514529069892,49.61802090271236,72.84418487548828,114.038,115.755,238.657,115.565,,,
146,10870,316749,0,6356.288769428147,50.011906095095796,72.82196807861328,114.038,114.74,115.565,235.735,116.034,,
147,2892,319643,0,1682.248516806112,49.7331022951796,72.13895416259766,114.038,114.74,116.687,,,,
148,15001,334646,0,8674.825311582677,49.49700816025895,72.9109878540039,114.038,116.687,117.992,115.828,115.088,116.795,116.228
149,3171,337819,0,1752.954306660581,47.34961938509535,71.37351989746094,114.038,116.228,122.816,,,,
150,2966,340787,0,1696.169488195687,48.788356450363345,70.48096466064453,114.038,122.816,,,,,
151,7328,348117,0,4224.2693295103245,49.488875619343624,72.46084594726562,114.038,352.902,122.816,,,,
152,11677,359796,0,6672.52592792924,49.29557623556653,72.42418670654297,114.038,352.902,237.365,116.021,116.417,,
153,7186,366984,0,4135.794397003336,49.51650558209662,71.2926025390625,114.038,116.417,235.478,115.783,,,
154,10164,377150,0,5909.675148714334,49.87366152655529,72.49739837646484,114.038,115.783,234.608,114.285,,,
155,15001,392153,0,8789.741137899844,50.1110242405142,72.90471649169922,114.03,114.285,235.268,115.077,114.138,114.03,115.371
156,63,392218,0,3.0168125690806007,4.466461966476691,11.176420211791992,114.03,115.371,,,,,
157,195,392415,0,13.222508896300674,8.5124503596253,16.236074447631836,114.03,115.371,,,,,
158,15001,407418,0,8770.826585297964,49.83937125517024,72.64962005615234,114.01,115.371,130.94,114.01,114.162,114.452,114.595
159,109,407529,0,10.691659309966084,9.703255896599655,19.06712532043457,114.01,114.595,,,,,
160,15001,422532,0,8706.070322725223,49.59138962384819,72.65782165527344,114.01,114.595,122.91,115.559,114.838,114.755,114.248
161,7451,429985,0,4401.954253844915,50.629754333438505,72.50709533691406,114.01,114.445,114.248,235.213,,,
162,15001,444988,0,8782.621211327556,49.96145211170099,72.98094177246094,113.879,114.445,117.968,114.149,113.879,114.942,114.43
163,15001,459991,0,8817.611997811244,50.001282066607565,72.65924835205078,113.436,114.43,232.089,113.436,114.669,114.34,
164,15001,474994,0,8778.812957167731,49.94486200254398,73.18331909179688,113.436,114.34,235.585,114.071,114.473,114.294,
165,7421,482417,0,4309.817638887214,49.58266554164238,72.75957489013672,113.436,114.294,236.889,115.217,,,
166,2946,485365,0,1699.3100170554667,49.113596208365514,73.00833892822266,113.436,115.217,,,,,
167,2890,488257,0,1670.8197485580931,49.40022447868379,72.3712387084961,113.436,115.217,,,,,
168,14346,502605,0,8435.109164702373,50.14292382555125,72.7037124633789,113.436,115.217,467.768,115.04,113.898,115.586,
169,5733,508340,0,3373.8479551148957,50.09640510585718,72.82343292236328,113.436,115.586,231.384,,,,
170,2541,510883,0,1337.258354186855,44.7695229355251,73.08598327636719,113.436,231.384,,,,,
171,15001,525886,0,8864.378406146821,50.2310597833329,72.94564056396484,113.313,231.384,245.636,113.313,113.849,113.862,113.359
172,10701,536589,0,6332.137765868393,50.43164727126509,73.04299926757812,113.313,113.359,233.092,114.76,113.662,,
173,3573,540164,0,2039.4269480469102,48.735201662736706,73.04141235351562,113.313,113.662,119.759,,,,
174,15001,555167,0,8786.332803746729,49.94676678565038,73.4627914428711,113.313,114.654,114.187,119.759,230.888,114.491,
175,15001,570170,0,8853.924881650864,50.25345775902442,73.30481719970703,113.313,114.187,235.454,114.105,113.449,113.446,
176,15001,585173,0,8863.354354431425,50.33198844222703,73.56258392333984,113.313,113.446,233.816,114.946,113.738,114.136,113.658
177,199,585374,0,20.915363942792787,10.287503460750344,18.769344329833984,113.313,113.658,,,,,
178,128,585504,0,9.737185668071676,7.259848822248387,17.483482360839844,113.313,113.658,,,,,
179,383,585889,0,7.9914856098227975,1.9395166707876028,15.908541679382324,113.313,113.658,,,,,
180,104,585995,0,8.9803110443729,8.71368141253613,15.222491264343262,113.313,113.658,,,,,
181,161,586158,0,18.757124117701128,13.907951328429098,21.92926597595215,113.313,113.658,,,,,
182,15001,601161,0,8828.629650454921,50.06262424812778,73.04421997070312,112.789,113.658,158.341,112.789,113.248,113.842,114.558
183,12315,613478,0,7280.955503194191,50.27179706600813,73.09812927246094,112.789,233.257,113.446,112.956,114.558,,
184,9949,623429,0,5898.957312994533,50.346889832332025,73.0297622680664,112.789,112.956,232.798,113.171,113.898,,
185,10085,633516,0,5933.706604348366,50.098304747225846,73.16307067871094,112.789,113.241,113.898,119.803,113.999,,
186,9750,643268,0,5861.425360168857,51.07586545949226,73.02662658691406,112.789,113.241,231.601,113.333,113.033,,
187,9461,652731,0,5573.5121767205055,49.98522335792244,73.14740753173828,112.789,113.033,114.572,113.258,112.971,,
188,132,652865,0,23.241851245614583,15.742267742240625,31.19792366027832,112.789,112.971,,,,,
189,420,653287,0,173.81440692022645,36.02332376612827,57.914424896240234,112.789,112.971,,,,,
190,485,653774,16,6.133762990225568,1.3306081977747135,10.2730131149292,112.789,112.971,,,,,
191,444,654220,0,127.48451577408571,26.45034309088825,43.64671325683594,112.789,112.971,,,,,
192,559,654781,0,219.0242943835416,34.582644529526966,63.542049407958984,112.789,112.971,,,,,
193,1758,656541,79,309.5672170336624,19.76958017827302,60.50253677368164,112.789,112.971,,,,,
