ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
75,54,25713,0,2.2238441622588074,3.799638894550433,7.391263008117676,0.0,0.0,,,,,
76,258,25973,0,38.6430050560293,19.15008497076441,31.811935424804688,0.0,0.0,,,,,
77,141,26116,0,10.177198510800466,7.072441501264685,11.319570541381836,0.0,0.0,,,,,
78,284,26402,0,68.02701773664069,22.603616498471368,41.49491500854492,0.0,0.0,,,,,
79,248,26652,0,0.0057901926842240424,0.0019468589658689808,0.005492683500051498,0.0,0.0,,,,,
80,590,27244,0,231.135321945105,35.79638492026183,51.26198959350586,0.0,0.0,,,,,
81,1073,28319,0,455.9940649182272,39.041930005028334,57.674068450927734,0.0,0.0,,,,,
82,229,28550,0,15.547613141817763,6.271020847471333,14.588720321655273,0.0,0.0,,,,,
83,816,29368,0,321.16963400670954,36.01500486608069,54.15861129760742,0.0,0.0,,,,,
84,455,29825,0,115.6161948023549,24.389827398656468,36.25642013549805,0.0,0.0,,,,,
85,426,30253,0,5.408462443064543,1.072837329175167,4.932040691375732,0.0,0.0,,,,,
86,248,30503,0,0.019767717712773115,0.006642491385601686,0.021598344668745995,0.0,0.0,,,,,
87,248,30753,0,0.015074103828689473,0.005066035335579316,0.02077481709420681,0.0,0.0,,,,,
88,554,31309,0,112.14984356423989,20.111621293326607,38.63005828857422,0.0,0.0,,,,,
89,583,31894,0,242.9328564280626,37.874626836930574,63.319297790527344,0.0,0.0,,,,,
90,1508,33404,0,731.8317546898485,42.50640217841698,57.357547760009766,0.0,0.0,,,,,
91,248,33654,0,0.006295690227696699,0.0021217283812743955,0.0061077093705534935,0.0,0.0,,,,,
92,248,33904,0,0.005150384357441957,0.0017319306060955804,0.005027831997722387,0.0,0.0,,,,,
93,248,34154,0,0.0055398849037537785,0.001863342913390126,0.005916984751820564,0.0,0.0,,,,,
94,248,34404,0,0.006196992071954769,0.0020840910594063554,0.005882511846721172,0.0,0.0,,,,,
95,248,34654,0,0.005646891487938999,0.0018988722540304861,0.005737657658755779,0.0,0.0,,,,,
96,248,34904,0,0.005693727620613984,0.0019150399108888627,0.0054550329223275185,0.0,0.0,,,,,
97,248,35154,0,0.005039477170916257,0.0016949948337329965,0.005231158342212439,0.0,0.0,,,,,
98,248,35404,0,0.006825620963855262,0.002295531750860391,0.006577993743121624,0.0,0.0,,,,,
99,248,35654,0,0.0074106167206729025,0.0024918737822337144,0.0061684842221438885,0.0,0.0,,,,,
100,248,35904,0,0.007157807077856683,0.0024076608449890517,0.009855486452579498,0.0,0.0,,,,,
101,248,36154,0,0.007743667949050305,0.0026038991784462858,0.006736916955560446,0.0,0.0,,,,,
