step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
5292,11,5292,227.79294443130493,5325,126.30170900161657,368,11,0,31.197056074771947,50.0295524597168,0.0,0.0,0.010807673024523574,0.01686390000000415,0.0017143944677869105,0.04002904196185237,0.04412000000002081,0.0008089392895679338,0.04200722199999745,39,0.002485820980926376,0.005106000000012045,0.0006837455584411707,,,,,,,,,
6542,12,6542,279.3197989463806,6578,622.902234427769,1251,12,0,45.317592688077646,64.29147338867188,0.0,0.0,0.011181484399999749,0.018720800000011195,0.0018893492182371103,0.04002422487999952,0.04298129999995126,0.0006997170969214037,0.04163788400001806,96,0.0026255028800000217,0.013803100000018276,0.0007739817213810663,,,,,,,,,
7329,13,7329,312.2727656364441,7368,410.06351595685254,788,13,0,46.95153963774695,64.7238998413086,0.0,0.0,0.011716540279543546,0.027669099999968694,0.0021478962600361496,0.040044600889452456,0.04397260000001779,0.0008122449652478261,0.04213675199998647,96,0.0025520696315123317,0.004845999999986361,0.0007601506467793883,,,,,,,,,
7710,14,7710,329.06970262527466,7752,1.0723818280456099,382,14,0,0.23591487965885127,1.8969820737838745,0.0,0.0,0.011948697637796232,0.02179460000002109,0.0020080530425653415,0.04002627532808356,0.04684420000000955,0.0008916855226242035,0.04181876000001239,35,0.002548015748030633,0.005103200000007746,0.0008442256215432601,-49.788055419921875,-6.405767440795898,0.18381865322589874,0.7825238704681396,,,,,
7957,15,7957,340.3613588809967,8002,0.004734689705727654,248,15,0,0.001592040838659159,0.006197684444487095,0.0,0.0,0.011603007287448123,0.016900399999997262,0.0019639454525509194,0.040043731983804134,0.04169429999996055,0.0006897939343692765,0.041409057999978814,27,0.0026986890688270966,0.005489799999963907,0.0008255736883046224,,,,,,,,,
8204,16,8204,351.67695808410645,8252,0.18006376091322468,248,16,0,0.060617703208751456,0.7853579521179199,0.0,0.0,0.011642519433198842,0.017172099999982038,0.002102562440506071,0.04003471133603283,0.04369450000001507,0.0007561681105726866,0.04164537999999652,20,0.002482130769231542,0.005080900000052679,0.0007983388575283443,,,,,,,,,
8451,17,8451,362.9818434715271,8502,0.15634248231012,248,17,0,0.0526062667278541,0.931511402130127,0.0,0.0,0.011936366396759312,0.019424500000013722,0.0020960988529319926,0.04004090404858285,0.0428354000000013,0.0007356215394458881,0.04182262599998239,21,0.002658762348178731,0.004837399999985337,0.0008183721838706141,,,,,,,,,
8740,18,8740,375.9895746707916,8794,0.19551548272586067,290,18,0,0.05629765013722574,1.0739362239837646,0.0,0.0,0.011188653287197457,0.018623000000047796,0.00187400813924414,0.0400110439446365,0.041878600000018196,0.0006830199900578252,0.04155607999996391,19,0.00235523979238731,0.005216700000005403,0.0007690213903819805,-46.670631408691406,-8.077868461608887,0.1364137828350067,1.0556130409240723,,,,,
8987,19,8987,387.3134415149689,9044,0.0909151551048475,248,19,0,0.030608566882649263,0.3814082443714142,0.0,0.0,0.011649573684209885,0.018357500000035998,0.0020446967657938614,0.04005257651821971,0.04364459999999326,0.0008157078355944291,0.04219840800000838,21,0.002484562348177466,0.0048015999999506676,0.0008265513412718922,,,,,,,,,
9275,20,9275,400.2937593460083,9335,0.1743967984063529,289,20,0,0.050500056114423195,1.0735821723937988,0.0,0.0,0.010891710069442142,0.015540900000019064,0.0015893021244978523,0.040028746874999674,0.04301930000002585,0.0007052720379849553,0.04145632400001034,25,0.002475221874998823,0.004000600000040322,0.0006429948059349117,,,,,,,,,
9522,21,9522,411.61923027038574,9585,0.1528140865005288,248,21,0,0.051512271903301286,0.5170698761940002,0.0,0.0,0.01116969676113186,0.016512200000022403,0.001752837489131446,0.04003982064777187,0.042581500000039796,0.000758810159605415,0.04196024399999714,25,0.0024531190283384793,0.004372299999999996,0.0006620090206371604,,,,,,,,,
9769,22,9769,422.93945479393005,9835,0.14757024222168705,248,22,0,0.04975680763515899,0.9311501979827881,0.0,0.0,0.011448773684208166,0.025527499999952852,0.002032444644853259,0.04003506113360317,0.04242890000000443,0.0007160391955069207,0.04148005600000488,20,0.0023057412955451054,0.0039992000000097505,0.0006706294385746555,,,,,,,,,
10016,23,10016,434.2837791442871,10085,0.11285661807995288,248,23,0,0.03799114053911199,0.5939605236053467,0.0,0.0,0.010898944129555159,0.017847599999981867,0.0016412814053730492,0.040051460323885985,0.0423895999999786,0.0006939981891921703,0.041690349999986435,23,0.002415819433198667,0.004211399999974219,0.0007098284256588699,,,,,,,,,
11348,24,11348,489.0863997936249,11420,463.0729538151551,1333,24,0,32.48510232526238,55.917457580566406,0.0,0.0,0.010783658858858533,0.021835100000032526,0.0017726498764330987,0.04002069346846813,0.04304109999998218,0.000709025652770167,0.04169688099995995,101,0.0024619482732730746,0.004848100000003797,0.0006300343606306562,,,,,,,,,
12318,25,12318,529.358216047287,12393,434.64009879816604,971,25,0,40.40104656317439,61.75532531738281,0.0,0.0,0.010665285463915977,0.03434130000005098,0.0021768307050948977,0.04003203092783442,0.044830799999999726,0.0007627391915436806,0.04175798300000281,97,0.0022345438144343367,0.0050684000000273954,0.0006165169742476066,,,,,,,,,
12921,26,12921,554.9407484531403,12999,270.3851848230422,604,26,0,40.3054286346814,55.61965560913086,0.0,0.0,0.010345731674960109,0.022778700000003482,0.0018419840420837226,0.04003314378109417,0.042241900000021815,0.0007441584872884746,0.042006528000047186,48,0.002213150912105713,0.004252599999972517,0.000597539270852343,,,,,,,,,
14216,27,14216,608.2711107730865,14297,395.3369089955997,1296,27,0,28.29911360788941,56.33504104614258,0.0,0.0,0.010724204710425012,0.02529499999991458,0.002039438568275703,0.040048971660230984,0.04330049999998664,0.0006839479019579927,0.04158910600009903,115,0.0023132074131281886,0.004690400000072259,0.0006876229132212116,,,,,,,,,
15044,28,15044,642.9047405719757,15128,350.96112238302607,829,28,0,37.94656334773687,57.993263244628906,0.0,0.0,0.010619510507247333,0.022438899999997375,0.0018857515031823532,0.040044168961355146,0.05109879999997702,0.0007949194247212702,0.04176527299996792,63,0.0022551623188432394,0.004278300000009949,0.0006480151833136579,,,,,,,,,
15400,29,15400,658.5960962772369,15487,117.01757679953118,357,29,0,29.906620543010217,44.334510803222656,0.0,0.0,0.011108686516851695,0.03120549999994182,0.002515067585536382,0.0400443536516853,0.04445629999997891,0.0007687307540362772,0.04184142999999949,30,0.0022792887640425276,0.0038763999999673615,0.0006286749218791576,-43.310054779052734,-3.924903631210327,0.024342643097043037,-1.9435970783233643,,,,,
16343,30,16343,697.7728245258331,16433,390.7224793777176,944,30,0,38.427708848113426,64.09231567382812,0.0,0.0,0.010535899257689637,0.02720770000007633,0.0018603511390403759,0.04003563372216442,0.05039519999991171,0.0007556352222650226,0.04161930000002258,69,0.002261872852599204,0.01597900000001573,0.0007667839711935621,,,,,,,,,
17041,31,17041,727.1511988639832,17134,297.67534657393713,699,31,0,40.39999005234453,56.171241760253906,0.0,0.0,0.009759350716330278,0.09913879999999153,0.003859330734046347,0.04003548166189031,0.10310709999998835,0.002895213940090436,0.0416404750000072,31,0.0023297174785128333,0.004140500000062275,0.0005981353009435351,,,,,,,,,
18486,32,18486,786.4670855998993,18582,629.3427638344222,1446,32,0,40.451939004471456,62.80613327026367,0.0,0.0,0.008521041176470314,0.013021799999933137,0.0008663546454672649,0.04002209598615708,0.0419765000000325,0.0005379183760764264,0.04112123600001268,23,0.0022379791695523203,0.003773000000023785,0.0004268010182954785,,,,,,,,,
18913,33,18913,804.9834504127502,19012,117.99469288021089,428,33,0,25.489594832136024,36.033138275146484,0.0,0.0,0.008625340983604875,0.013511199999925338,0.0009667983117847546,0.04001876065574038,0.04242049999993469,0.0006166150622046098,0.04117623600001707,10,0.0022150468384107207,0.004538700000011886,0.0004381493274239875,,,,,,,,,
19290,34,19290,821.5173907279968,19392,111.3917182561064,378,34,0,26.202368611821576,44.53083419799805,0.0,0.0,0.008549577453583097,0.0137925000000223,0.0009066013152284158,0.04003363899204124,0.04151930000000448,0.0005989455270236125,0.04125268400005552,13,0.0021863212201591238,0.0033379000000195447,0.00035803647217976745,-49.2988166809082,0.04135614633560181,0.014376884326338768,-3.009748935699463,,,,,
20067,35,20067,854.064236164093,20172,378.9976287181377,778,35,0,43.61139183114211,66.77181243896484,0.0,0.0,0.00857248558558523,0.013487100000020291,0.0008336146812410729,0.04000609485199457,0.04122250000000349,0.000555048341235103,0.0410377479999579,9,0.0021970728442752374,0.0035775000000057844,0.00044732232390866296,,,,,,,,,
20792,36,20792,884.5252411365509,20900,331.87138542509234,726,36,0,42.10196731372625,65.32014465332031,0.0,0.0,0.008649604551721087,0.014180200000055265,0.0008930849023340465,0.04002212082758684,0.041739099999972495,0.0005837080968825952,0.04119710000007672,18,0.002258498068963647,0.004172199999970871,0.00044324327869296867,,,,,,,,,
21630,37,21630,919.4950454235077,21741,433.3906562510951,839,37,0,45.168978962019786,65.80399322509766,0.0,0.0,0.008855696062053307,0.01429700000005596,0.0013271120926800026,0.040014838186157045,0.04142860000001747,0.0005186523956734675,0.04103417200002127,11,0.00226852589498928,0.0038835000000290165,0.0004945656542691321,-48.5810546875,-1.1574918031692505,0.014108514413237572,-2.728347063064575,,,,,
22299,38,22299,947.7070989608765,22413,315.27511062385383,670,38,0,42.446094631642424,61.61634826660156,0.0,0.0,0.009385336173390053,0.015552699999943798,0.0015508355070212785,0.04003388131539624,0.04136879999998655,0.000562611786966458,0.04124482000001535,24,0.0024369511210745247,0.009951699999987795,0.0006144573845867084,,,,,,,,,
22427,39,22427,954.2565679550171,22544,12.18955727214378,129,39,0,8.962639762153632,17.885969161987305,0.0,0.0,0.00934085781249383,0.013623300000062954,0.0017194817477190745,0.04006047578124328,0.041607199999930344,0.000651638238018073,0.04153500499998927,12,0.002384415624995029,0.0038536999999223553,0.000514637320628646,,,,,,,,,
22674,40,22674,965.5880546569824,22794,0.012063977396651791,248,40,0,0.004057235319886522,0.018419839441776276,0.0,0.0,0.010267410931170357,0.018346400000041285,0.0018506080993569486,0.04001829473684128,0.04223869999998442,0.0006666302264357275,0.041506417999953554,12,0.0026352000000040214,0.008813499999973828,0.0007944053226112931,,,,,,,,,
22921,41,22921,976.9179773330688,23044,0.012672370873015221,248,41,0,0.0042589532530978285,0.018590666353702545,0.0,0.0,0.010116164372466981,0.015640100000041457,0.0016754418782287317,0.040019498380567585,0.04124580000006972,0.0006303966380099244,0.041206303999981625,12,0.002579499190285047,0.004558099999940168,0.0007144374368475572,,,,,,,,,
22978,42,22978,980.6234128475189,23104,2.2896921804230597,58,42,0,3.7457911018804038,9.131134986877441,0.0,0.0,0.009627026315795598,0.015411299999982475,0.00198338199402108,0.03999627192981654,0.0416854999999714,0.0005764221621784251,0.04129658000003019,1,0.0023000456140424143,0.0048191000000770146,0.0007230065533462237,,,,,,,,,
23377,43,23377,998.0073313713074,23506,131.80477566719958,400,43,0,29.560363901170202,47.69831085205078,0.0,0.0,0.009525489473687006,0.01408080000010159,0.00156812835031311,0.04004841127819436,0.0421404999999595,0.0006391665338508306,0.041302378000043515,26,0.0022667802004978847,0.003956099999982143,0.0006369070988545107,,,,,,,,,
24165,44,24165,1031.0122683048248,24297,374.9926397318036,789,44,0,42.35572326247296,67.2328109741211,0.0,0.0,0.009597340609136373,0.015525400000001355,0.001572553656040749,0.040040487309643276,0.0415691999999126,0.0005908862204343747,0.041228399999923795,28,0.0022173999999948223,0.003801699999939956,0.0006688690307128991,,,,,,,,,
24813,45,24813,1058.3920974731445,24948,319.97964746330626,649,45,0,44.04801545180782,67.24362182617188,0.0,0.0,0.009916908796292473,0.016029399999979432,0.0016257012407095328,0.040028226234563806,0.04198240000005171,0.000619960557005265,0.04134990799986781,29,0.0022964109567902894,0.0044927999999799795,0.0007651735465149933,,,,,,,,,
25514,46,25514,1087.8617980480194,25652,383.9908607284378,702,46,0,48.48650279295023,69.36016082763672,0.0,0.0,0.00960480385164388,0.015249099999891769,0.0015385272106684385,0.040036173038516344,0.04197300000009818,0.0006218822810880406,0.041319599999951606,43,0.002324247218256331,0.004138199999943026,0.0006910231800454589,,,,,,,,,
25843,47,25843,1102.4597532749176,25984,1.2693836277379096,330,47,0,0.3361857212155662,1.9843398332595825,0.0,0.0,0.010132138905773734,0.01486509999995178,0.0013914955804255414,0.04004130243161179,0.041484600000103455,0.0005935531350498226,0.04128229200003261,18,0.002430913373871308,0.004253699999935634,0.0007522417790213963,,,,,,,,,
26446,48,26446,1128.1610805988312,26590,46.14220941866042,604,48,0,8.316291706118076,26.722536087036133,0.0,0.0,0.009298228026533618,0.013955399999986184,0.0010832693960769048,0.040019592039804895,0.04201210000019273,0.0005576358686146175,0.04104379999997945,10,0.002241623383085665,0.014595999999983178,0.0008092873242989167,,,,,,,,,
27231,49,27231,1161.0612814426422,27378,336.0926657219793,786,49,0,38.66669109448125,59.180198669433594,0.0,0.0,0.010427435159232744,0.02121590000001561,0.0020722555463762887,0.040032400891714656,0.04978049999999712,0.0008684318387769968,0.04188394399994649,46,0.0025624680254851765,0.00696749999997337,0.0008294904578562842,,,,,,,,,
27958,50,27958,1191.5873548984528,28108,198.46399959914973,728,50,0,25.58311216179233,49.12213897705078,0.0,0.0,0.009351327097658246,0.015229200000021592,0.0013266963852821055,0.040033992022009496,0.04200390000005427,0.0006360966502268974,0.04140088600006493,33,0.0023263961485513033,0.005806399999983114,0.0006150378405844411,,,,,,,,,
28586,51,28586,1218.1539463996887,28739,275.38197504620075,629,51,0,40.28954385018934,66.39485168457031,0.0,0.0,0.009976514171967934,0.15084460000002764,0.005813245931193727,0.04002717850318774,0.15491550000001553,0.005112611395350755,0.041568916000130685,37,0.002363200955409799,0.006383700000014869,0.0007124109079850201,,,,,,,,,
29293,52,29293,1247.8994405269623,29449,353.1659730373122,708,52,0,45.15547328026298,68.90193176269531,0.0,0.0,0.009326597171145038,0.014645900000004985,0.0012103956220914306,0.04002708246110127,0.04176459999985127,0.0005913567847085003,0.04124425800005611,27,0.002504642008491029,0.005717000000004191,0.0006452387704325751,,,,,,,,,
29618,53,29618,1262.337769985199,29777,1.2609790720348317,326,53,0,0.3336462253669671,3.7057700157165527,0.0,0.0,0.008987095384616343,0.013216400000146677,0.0011848874494933856,0.04001943600000441,0.04180069999983971,0.00055587922686045,0.04116711999996369,6,0.0023782138461543724,0.004084800000100586,0.000525003639268513,,,,,,,,,
29921,54,29921,1275.8950419425964,30083,0.8610557072184031,304,54,0,0.24196175503177647,3.3228025436401367,0.0,0.0,0.00925460726073715,0.013563400000066395,0.001344925786854797,0.040016561716167486,0.04172740000012709,0.0005800383908933045,0.041163142000191326,10,0.0023666148514803055,0.0044579000000339875,0.0005096460604012946,,,,,,,,,
30209,55,30209,1288.8328914642334,30374,0.7787547897920599,289,55,0,0.23015895847611412,1.8667172193527222,0.0,0.0,0.009389581597218132,0.01473759999998947,0.0015828187656963656,0.040046613194449146,0.041923299999780284,0.0005534399329721264,0.04122539800016966,9,0.002417935416662292,0.004269400000112,0.0005701591106506366,,,,,,,,,
30507,56,30507,1302.2114062309265,30675,0.8195977494869072,299,56,0,0.23418761647452777,2.391273260116577,0.0,0.0,0.009485547315437196,0.015164600000161954,0.0016720200235071537,0.04003766107383405,0.0417427999998381,0.0005728815684822155,0.0412951739998948,11,0.0024927211409493297,0.004349199999978737,0.000592423259869937,,,,,,,,,
30831,57,30831,1316.6153886318207,31002,0.9416646522037656,325,57,0,0.2482949216851893,3.004713296890259,0.0,0.0,0.00953369907408418,0.015382000000045082,0.0015433574398266532,0.04004909907407819,0.04194720000009511,0.0005421461319324495,0.04131578500004707,9,0.0024375268518448128,0.004580800000212548,0.0005781374356524893,,,,,,,,,
31151,58,31151,1330.880774974823,31325,0.9277635836486161,321,58,0,0.24799951706484186,2.40967059135437,0.0,0.0,0.009429967499998072,0.014001900000039313,0.0014727747305708753,0.04003698281249797,0.04143150000004425,0.0005272969608006981,0.041143111000028515,9,0.0024004262499921934,0.00491039999997156,0.0006022171947266694,,,,,,,,,
31398,59,31398,1342.2057964801788,31575,0.008953119530986774,248,59,0,0.0030101073851021226,0.01092862244695425,0.0,0.0,0.009450325910932512,0.017199099999970713,0.0015858222454134924,0.04002833319837856,0.04154360000006818,0.0006249278357965818,0.04122998199990434,15,0.0024891558704474358,0.004590799999959927,0.0005746995067930393,,,,,,,,,
31800,60,31800,1359.7291486263275,31980,1.0579351366756298,403,60,0,0.22683663496456719,2.96104097366333,0.0,0.0,0.00968437537313091,0.0153499999998985,0.001636131443306927,0.04001404378109599,0.042792899999994916,0.0006649671441598645,0.04138696000000664,16,0.002347381343281484,0.004456900000150199,0.0005875054122170333,-50.489723205566406,-0.06416094303131104,0.020806681364774704,-2.983431577682495,,,,,
32192,61,32192,1376.8708720207214,32375,1.1503925495163019,393,61,0,0.253355061836658,3.6600911617279053,0.0,0.0,0.010018824489799155,0.015233200000011493,0.0017912083494478204,0.040016342857144914,0.0414898000001358,0.0006083056239203656,0.041175526999975315,10,0.0025331456632639456,0.00429060000010395,0.00057934772429505,,,,,,,,,
32508,62,32508,1390.9457187652588,32694,1.6849541978998155,317,62,0,0.4714883290087453,4.6726603507995605,0.0,0.0,0.010146643670882987,0.014964399999826128,0.0017255775566673115,0.04002373132911178,0.04137670000000071,0.0005984708070046811,0.04113755000010997,9,0.002455713607597444,0.0041560000001936714,0.0005416944669092844,,,,,,,,,
32838,63,32838,1405.5998530387878,33027,2.526919559094486,331,63,0,0.7057916876920457,5.707305908203125,0.0,0.0,0.010066059696972926,0.015194800000017494,0.0016205133938679225,0.040045712121208124,0.041362500000104774,0.0005935177935345745,0.04124295899997605,12,0.0024157775757657875,0.004706500000111191,0.0006035624257696092,,,,,,,,,
33533,64,33533,1434.8348445892334,33725,353.34575634928194,696,64,0,45.19694015034809,68.1624755859375,0.0,0.0,0.009585551798561924,0.014924800000017058,0.0016593252327003248,0.04001913266187683,0.04179339999996046,0.0005759646670935377,0.04110564799992971,20,0.0024453503597067655,0.00433060000000296,0.0005696069795332907,,,,,,,,,
33635,65,33635,1440.3286957740784,33830,4.937567430188422,103,65,0,5.772304545018202,12.506481170654297,0.0,0.0,0.009616101960784594,0.014021199999888267,0.0015741473978626796,0.04000816568626689,0.04120820000002823,0.0005603099358454178,0.041007984000177654,2,0.002610843137252535,0.0038873000000876345,0.0006185538009144415,,,,,,,,,
33931,66,33931,1453.5813899040222,34129,12.59510370596142,297,66,0,3.8543188685267302,20.261960983276367,0.0,0.0,0.009493792905406483,0.014712599999938902,0.0016734626924673449,0.0399997331080989,0.04148200000008728,0.0006546235395150148,0.041217184999914024,14,0.002516159121620683,0.005154899999979534,0.0006904872467747979,,,,,,,,,
34013,67,34013,1458.2961807250977,34214,5.908114622709856,83,67,0,6.73097762264345,10.657569885253906,0.0,0.0,0.009159854878040588,0.014211899999963862,0.0015952952287335929,0.04002845365853429,0.04163030000017898,0.0006120101874847722,0.041278112000184136,3,0.0024359719512220893,0.004103299999997034,0.000601087034272524,,,,,,,,,
34379,68,34379,1474.3879623413086,34583,12.737594845814808,367,68,0,3.776346068524144,13.899850845336914,0.0,0.0,0.009209601092892815,0.014724099999966711,0.0013677872556770105,0.040023566393443996,0.0418210000000272,0.0006035620702138142,0.04105418499993903,9,0.0023785095628454656,0.004078800000115734,0.0005616024508784582,,,,,,,,,
34626,69,34626,1485.6720337867737,34833,0.02158364941075243,248,69,0,0.007260957578967376,0.2218087762594223,0.0,0.0,0.009393788259108133,0.0142315000000508,0.0014216981635533275,0.040020480161940014,0.041507500000079744,0.0004917672243677329,0.04102665999994315,4,0.0023959582996094875,0.004073299999845403,0.0005500431640118005,,,,,,,,,
34873,70,34873,1496.961299419403,35083,0.0018441907211905833,248,70,0,0.0006196937559017838,0.0056684971787035465,0.0,0.0,0.009483722672065107,0.0159324999999626,0.0016392142616527938,0.0400384838056691,0.04110040000000481,0.0004950199339804772,0.04093261200005145,1,0.0023398097165965503,0.004354499999863037,0.0006520859952950638,,,,,,,,,
35120,71,35120,1508.2537837028503,35333,0.04097494462276744,248,71,0,0.01377481694547192,0.24199505150318146,0.0,0.0,0.009874829554655478,0.016442099999949278,0.0016635245139918352,0.040025097570846054,0.041493699999819,0.0005363896297332925,0.04128083200004767,5,0.002280320242919254,0.0044622000000345,0.0006644031576291864,-46.122467041015625,1.4754664897918701,0.022802118211984634,-3.39023756980896,,,,,
35367,72,35367,1519.5676288604736,35583,0.06925947710166308,248,72,0,0.023315153500715818,0.4533046782016754,0.0,0.0,0.009582168016189134,0.015121100000214938,0.0017264072012288802,0.04000088542509984,0.04137700000001132,0.0005542009832489767,0.04120827400005964,5,0.002284831983801681,0.004337499999792271,0.0006049620710741847,,,,,,,,,
35614,73,35614,1530.8978044986725,35833,0.06024826320903394,248,73,0,0.020270376421737433,0.23499315977096558,0.0,0.0,0.00953235222671994,0.014739799999915704,0.0014571824061371552,0.04004281659919028,0.04171180000003005,0.0006040814107808874,0.0412356499999214,5,0.0023275000000001324,0.004055499999822132,0.0005898436896398581,,,,,,,,,
35840,74,35840,1541.3459346294403,36062,8.597087280434254,227,74,0,3.5643410400838396,16.378694534301758,0.0,0.0,0.009388007079647384,0.015560199999981705,0.001609255915027497,0.040034434513277484,0.04161190000013448,0.0006383174284162741,0.041229274999864174,10,0.002354900000004295,0.004515600000104314,0.0006247905584713707,-48.17442321777344,-1.8860105276107788,0.022667214274406433,-2.5019543170928955,,,,,
36011,75,36011,1549.6049501895905,36236,19.997427410114348,172,75,0,10.462999929921013,19.981367111206055,0.0,0.0,0.009387821637422652,0.014388600000074803,0.0015508475976932954,0.04006401052631898,0.04126190000010865,0.0004882413455126414,0.0411493199999768,4,0.0021734877193054477,0.0040406000000530184,0.0005565473857090654,,,,,,,,,
36659,76,36659,1576.998497247696,36887,296.780730673119,649,76,0,41.75113169223846,63.97637939453125,0.0,0.0,0.009442052623456819,0.015521600000056424,0.0014629917794866977,0.04002962253086352,0.041500699999915014,0.0005494785180882905,0.041133181999960015,19,0.0022413733024632026,0.0040971000000809,0.0005502796191704273,,,,,,,,,
36835,77,36835,1585.47434592247,37066,16.56677437004828,177,77,0,8.594949020082026,18.710996627807617,0.0,0.0,0.009546072159098045,0.014923200000112047,0.0015508159228786156,0.04003771590908591,0.04122120000010909,0.0005983116788847999,0.04112334999996392,6,0.0023015619318236054,0.004217100000005303,0.0006634673382766665,,,,,,,,,
37672,78,37672,1620.437062740326,37906,110.63421130297331,838,78,0,14.995760292838508,31.633724212646484,0.0,0.0,0.00906486786141172,0.014545300000008865,0.001386304936673974,0.04001937729988264,0.041549099999883765,0.0005374383715436898,0.041143719999899984,19,0.0022899483870967496,0.00413340000000062,0.0005351284016674731,,,,,,,,,
38131,79,38131,1640.2295124530792,38368,15.6649064695089,460,79,0,5.918883032158635,20.2432861328125,0.0,0.0,0.009243076688459688,0.014522400000032576,0.001475014882473691,0.04004396252723376,0.04191680000008091,0.0006227847778082455,0.0412124279999307,22,0.0022055588235368913,0.00394319999986692,0.0005301309836716919,,,,,,,,,
38373,80,38373,1651.3528711795807,38613,53.80644162502966,243,80,0,20.92922884365831,31.97411346435547,0.0,0.0,0.009887841735525595,0.014471599999978935,0.0017055292913043924,0.04000132933884078,0.0417826000000332,0.0005795667284474989,0.041186313999926366,7,0.002204892148751625,0.003851699999813718,0.0005464175061019196,,,,,,,,,
39105,81,39105,1682.0960109233856,39348,277.8238625100478,733,81,0,34.21451702985279,60.009033203125,0.0,0.0,0.009911436338800447,0.016952800000126445,0.001821267873678163,0.04001606229507977,0.041658600000118895,0.0005333252096354827,0.041154098999959386,16,0.0023640732240418866,0.005118499999980486,0.0006918245558479208,,,,,,,,,
