ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
1,81,83,0,1.5026451519039608,1.6687808195200897,4.421732425689697,0.0,0.0,,,,,
2,96,181,0,2.1865185574990833,2.048333449637236,8.264485359191895,0.0,0.0,,,,,
3,227,410,0,3.194013368764795,1.2467792021887099,5.920497417449951,0.0,0.0,,,,,
4,71,483,0,1.6759809708687339,2.121802132875121,6.6177825927734375,0.0,0.0,,,,,
5,251,736,0,14.15968036460644,5.8894407548212335,17.58428382873535,0.0,0.0,,,,,
6,79,817,0,3.011825893426636,4.704055775847003,10.39176082611084,0.0,0.0,,,,,
7,344,1163,0,4.020846169489893,1.0433515327896985,7.2416090965271,0.0,0.0,,,,,
8,92,1257,0,5.069301167412861,4.948160132333768,9.849092483520508,0.0,0.0,,,,,
9,636,1895,0,3.983838939623525,0.8293284984058759,7.895143032073975,0.0,0.0,,,,,
10,932,2829,0,432.9694278809785,41.78431878243351,65.4564208984375,0.0,0.0,,,,,
11,1139,3970,0,319.01724777455104,25.782820368328732,46.0507698059082,0.0,0.0,,,,,
12,402,4374,0,17.778783299024695,4.551781464821024,12.23046875,0.0,0.0,,,,,
13,387,4763,0,58.67139049938284,14.807805207985208,29.529504776000977,0.0,0.0,,,,,
14,1458,6223,0,395.28987151786976,25.823054963196082,45.1853141784668,0.0,0.0,,,,,
15,821,7046,0,280.28364733987326,32.3653856749719,50.53038787841797,0.0,0.0,,,,,
16,206,7254,0,39.38085306602882,16.559725448975193,34.42723083496094,0.0,0.0,,,,,
17,824,8080,0,425.76827638691225,46.280868476075746,67.33162689208984,0.0,0.0,,,,,
18,248,8330,0,0.025992507194658537,0.008746701639005726,0.3652217388153076,0.0,0.0,,,,,
19,248,8580,0,0.027003617440322054,0.00907706735007753,0.22453093528747559,0.0,0.0,,,,,
20,248,8830,0,0.04294046240322455,0.014441453611447462,0.34426507353782654,0.0,0.0,,,,,
21,248,9080,0,0.05384694689096728,0.018108508056273773,0.29358893632888794,0.0,0.0,,,,,
22,248,9330,0,0.052429903528290155,0.017632759531895113,0.2766953408718109,0.0,0.0,,,,,
23,248,9580,0,0.07737375761044724,0.026031766944793016,0.2590259611606598,0.0,0.0,,,,,
24,248,9830,0,0.13301195615791706,0.04481106695687143,0.22879569232463837,0.0,0.0,,,,,
25,248,10080,0,0.17795202904072632,0.06002064826785617,0.5898796916007996,0.0,0.0,,,,,
26,248,10330,0,0.14419945806610746,0.04856846553499758,0.2278982251882553,0.0,0.0,,,,,
27,248,10580,0,0.11924646788974455,0.040154081510521675,0.25273382663726807,0.0,0.0,,,,,
28,248,10830,0,0.09414999547458598,0.03169533567345371,0.273596853017807,0.0,0.0,,,,,
29,248,11080,0,0.047730197405373334,0.016052820523034295,0.22899042069911957,0.0,0.0,,,,,
30,248,11330,0,0.06557349442818783,0.022055811004652388,0.25883933901786804,0.0,0.0,,,,,
31,248,11580,0,0.03255288994182996,0.010950831325199913,0.22440975904464722,0.0,0.0,,,,,
32,248,11830,0,0.004799330579957348,0.0016127701643023512,0.005294289439916611,0.0,0.0,,,,,
33,248,12080,0,0.004333083925794538,0.0014560758659905742,0.005870443768799305,0.0,0.0,,,,,
34,248,12330,0,0.03948891481326286,0.013276864186815557,0.2726445496082306,0.0,0.0,,,,,
35,248,12580,0,0.048383946406507575,0.01627738768449431,0.2840571999549866,0.0,0.0,,,,,
36,248,12830,0,0.05144631429982517,0.01729723695702447,0.26785895228385925,0.0,0.0,,,,,
37,248,13080,0,0.0694249712053322,0.02335316791721843,0.24566757678985596,0.0,0.0,,,,,
38,248,13330,0,0.11974211269963055,0.04030974659162307,0.3110249638557434,0.0,0.0,,,,,
39,248,13580,0,0.04315798458102783,0.014506112499798145,0.38608479499816895,0.0,0.0,,,,,
40,248,13830,0,0.003197024955527289,0.001074626399772129,0.005282397847622633,0.0,0.0,,,,,
41,248,14080,0,0.024329486800449537,0.008177384565222441,0.0709594264626503,0.0,0.0,,,,,
42,248,14330,0,0.037811036279751443,0.012716931989504496,0.23744073510169983,0.0,0.0,,,,,
43,248,14580,0,0.004616450686022138,0.0015523246364600415,0.00661047175526619,0.0,0.0,,,,,
44,248,14830,0,0.0659993987541629,0.022187069099492227,0.4636131823062897,0.0,0.0,,,,,
45,248,15080,0,0.05523492992092595,0.018570362087273445,0.6150256395339966,0.0,0.0,,,,,
46,248,15330,0,0.04157351367947461,0.013975004631579541,0.4117433726787567,0.0,0.0,,,,,
47,248,15580,0,0.03635619715188254,0.01222088380282296,0.23921149969100952,0.0,0.0,,,,,
48,248,15830,0,0.03724292767856304,0.012519934813509838,0.3021678030490875,0.0,0.0,,,,,
49,248,16080,0,0.0038902377237121045,0.0013079535096802565,0.005571957677602768,0.0,0.0,,,,,
50,248,16330,0,0.003990026693562647,0.0013408501105122042,0.005009266547858715,0.0,0.0,,,,,
51,248,16580,0,0.004615246821275731,0.0015510569943040947,0.005785092711448669,0.0,0.0,,,,,
52,248,16830,0,0.004441087142294419,0.0014928126679918815,0.006919859442859888,0.0,0.0,,,,,
53,248,17080,0,0.004125312541093192,0.0013863300780412242,0.005768781993538141,0.0,0.0,,,,,
54,248,17330,0,0.030886568765418208,0.010383833310375085,0.23408280313014984,0.0,0.0,,,,,
55,248,17580,0,0.04912801793620422,0.016518156287856394,0.2939886748790741,0.0,0.0,,,,,
56,248,17830,0,0.0032777935569700068,0.0011015450039145258,0.005425189156085253,0.0,0.0,,,,,
57,248,18080,0,0.08762728383689652,0.029474132114545123,0.35329151153564453,0.0,0.0,,,,,
58,248,18330,0,0.07317703472732552,0.024606431827651837,0.67894446849823,0.0,0.0,,,,,
59,248,18580,0,0.05230757001167874,0.017583499426930962,0.31206268072128296,0.0,0.0,,,,,
60,311,18893,0,0.36686283757852434,0.0987891400819854,1.5417059659957886,0.0,0.0,,,,,
61,248,19143,0,0.0038477805967772625,0.001293022250358204,0.006044902838766575,0.0,0.0,,,,,
62,248,19393,0,0.0038617197743196384,0.0012981447982618251,0.006217124406248331,0.0,0.0,,,,,
63,248,19643,0,0.0037929781239230595,0.0012757099252960489,0.006587780546396971,0.0,0.0,,,,,
64,248,19893,0,0.023519353581806325,0.007906257065520374,0.28679201006889343,0.0,0.0,,,,,
65,248,20143,0,0.022901434465370678,0.007696980006761394,0.2592298686504364,0.0,0.0,,,,,
66,248,20393,0,0.003722597530646848,0.0012511214086742021,0.0069092074409127235,0.0,0.0,,,,,
67,248,20643,0,0.00423218252920291,0.0014222930455998135,0.006403300445526838,0.0,0.0,,,,,
68,248,20893,0,0.0039775735831644446,0.001337326341516957,0.005410891491919756,0.0,0.0,,,,,
69,248,21143,0,0.0041622266907874565,0.0013994196867110253,0.006200127303600311,0.0,0.0,,,,,
70,248,21393,0,0.03696185747547483,0.012424382721702943,0.33908727765083313,0.0,0.0,,,,,
71,248,21643,0,0.04898223732222361,0.0164659590251587,0.23919302225112915,0.0,0.0,,,,,
72,248,21893,0,0.053692614975906654,0.01805370336918596,0.24030455946922302,0.0,0.0,,,,,
