ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1
1,200,202,0,2.377770939911209,1.0699139195727185,4.356079578399658,0.0,0.0,
2,317,521,0,10.40181320990403,3.259056243054864,9.08614444732666,0.0,0.0,
3,388,911,0,10.92334719682841,3.1491648189989925,13.369217872619629,0.0,0.0,
4,127,1040,0,2.8151794665691634,1.969907945829561,8.869339942932129,0.0,0.0,
5,84,1126,0,1.9786216091125748,2.0974579424956965,5.715187072753906,0.0,0.0,
6,369,1497,0,4.4188763442683285,1.0591358874323002,6.324324131011963,0.0,0.0,
7,583,2082,0,3.7015016102556166,0.9517284771343146,7.4352803230285645,0.0,0.0,
8,1072,3156,0,377.0766397664644,32.71382835013421,65.61514282226562,0.0,0.0,
9,1235,4393,0,46.807114208523814,3.6497994029008867,14.360294342041016,0.0,0.0,
10,51,4446,0,2.245854086091393,3.9961231067849723,9.425058364868164,0.0,0.0,
11,76,4524,0,2.821543768067465,3.6623237784860017,5.776117324829102,0.0,0.0,
12,788,5314,0,266.4015261562676,30.62761107861578,57.3843879699707,0.0,0.0,
